block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,99.004997,178209,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,101.485001,182673,110.173286,82.817764,0.001338,0.087880,
0,vector1,NA,NA,101.543892,182779,83.541138,63.256706,0.001338,0.083600,
1,cube0,99.116112,178409,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,101.577774,182840,110.173286,83.091705,0.001338,0.087880,
1,vector1,NA,NA,101.652222,182974,83.541138,63.530647,0.001338,0.083600,
2,cube0,99.213333,178584,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,99.618332,179313,108.600273,80.812439,0.001338,0.087880,
2,vector1,NA,NA,99.633331,179340,81.968124,61.251373,0.001338,0.083600,
3,cube0,99.043892,178279,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,107.923889,194263,100.555412,78.212143,0.001338,0.085740,
3,vector1,NA,NA,107.938332,194289,59.586334,47.960983,0.001338,0.079320,
4,cube0,99.037781,178268,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,105.838890,190510,98.982391,76.480751,0.001338,0.085740,
4,vector1,NA,NA,105.738335,190329,58.013313,46.229591,0.001338,0.079320,
5,cube0,99.138885,178450,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,101.727776,183110,95.836357,72.196152,0.001338,0.085740,
5,vector1,NA,NA,101.776108,183197,54.867275,41.944992,0.001338,0.079320,
6,cube0,99.043892,178279,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,101.619446,182915,110.173286,82.886246,0.001338,0.087880,
6,vector1,NA,NA,101.746109,183143,83.541138,63.325191,0.001338,0.083600,
7,cube0,99.133331,178440,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,101.791115,183224,110.173286,83.160187,0.001338,0.087880,
7,vector1,NA,NA,101.834999,183303,83.541138,63.599133,0.001338,0.083600,
8,cube0,99.191666,178545,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,99.601669,179283,108.600273,80.812439,0.001338,0.087880,
8,vector1,NA,NA,99.566109,179219,81.968124,61.251373,0.001338,0.083600,
9,cube0,99.219444,178595,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,107.693336,193848,100.555412,78.143661,0.001338,0.085740,
9,vector1,NA,NA,107.866112,194159,59.586334,47.892498,0.001338,0.079320,
10,cube0,99.242775,178637,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,107.841667,194115,100.555412,78.417603,0.001338,0.085740,
10,vector1,NA,NA,107.863335,194154,59.586334,48.166439,0.001338,0.079320,
11,cube0,99.179443,178523,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,99.568886,179224,94.263344,70.190819,0.001338,0.085740,
11,vector1,NA,NA,99.559448,179207,53.294262,39.939663,0.001338,0.079320,
12,cube0,99.046112,178283,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,101.629997,182934,110.173286,82.886246,0.001338,0.087880,
12,vector1,NA,NA,101.697220,183055,83.541138,63.325191,0.001338,0.083600,
13,cube0,99.107780,178394,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,101.736115,183125,110.173286,83.160187,0.001338,0.087880,
13,vector1,NA,NA,101.682777,183029,83.541138,63.599133,0.001338,0.083600,
14,cube0,99.373886,178873,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,101.940002,183492,110.173286,82.886246,0.001338,0.087880,
14,vector1,NA,NA,101.986115,183575,83.541138,63.325191,0.001338,0.083600,
15,cube0,99.371666,178869,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,106.023888,190843,98.982391,76.206810,0.001338,0.085740,
15,vector1,NA,NA,106.387222,191497,58.013313,45.955650,0.001338,0.079320,
16,cube0,99.556114,179201,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,108.451111,195212,100.555412,78.417603,0.001338,0.085740,
16,vector1,NA,NA,108.166664,194700,59.586334,48.166439,0.001338,0.079320,
17,cube0,99.654999,179379,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,101.813332,183264,95.836357,72.127670,0.001338,0.085740,
17,vector1,NA,NA,101.887222,183397,54.867275,41.876507,0.001338,0.079320,
18,cube0,98.723335,177702,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,98.888336,177999,108.600273,80.812439,0.001338,0.087880,
18,vector1,NA,NA,98.950554,178111,81.968124,61.251373,0.001338,0.083600,
19,cube0,98.407776,177134,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,98.349998,177030,13.346038,10.118676,0.000268,0.071829,
19,vector1,NA,NA,98.392220,177106,0.029962,0.338145,0.000268,0.069689,
