block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.004997,178209,24.368889,0.219540,18.545000,0.167072,14.436666,0.130060,0.001111,0.000010,5578.994629,39.676666,0.357447,123.065102,0.000000,30.660000,0.276216,1.033333,5.936111,28.902222,0.000000,0.000000,0.000000,0.145556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767778,7.042778,49.511665,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.485001,182673,58.706112,0.528884,24.974445,0.224995,80.037872,1.033889,0.009314,66.413857,0.000000,32.512779,0.292908,3.158333,10.967222,33.610001,0.000000,0.000000,0.000000,0.178889,35.826111,NA,NA,NA,3.061667,2.399444,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.543892,182779,44.692780,0.402638,18.814444,0.169500,80.087692,1.051111,0.009469,65.325684,0.000000,30.126667,0.271411,2.846667,9.317778,27.815001,0.000000,0.000000,0.000000,0.207778,26.432777,NA,NA,NA,15.160556,8.712778,
1,cube0,99.116112,178409,24.403889,0.219855,18.550556,0.167122,15.400556,0.138744,0.001111,0.000010,5578.994629,38.484444,0.346707,126.877563,0.000000,30.267778,0.272683,1.042222,5.994444,28.036112,0.000000,0.000000,0.000000,0.140556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822222,8.966111,47.196667,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.577774,182840,58.786667,0.529610,24.397778,0.219800,81.929649,1.349444,0.012157,73.498497,0.000000,33.826111,0.304740,3.170000,11.011111,34.052223,0.000000,0.000000,0.000000,0.193889,35.679443,NA,NA,NA,2.059444,2.648889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.652222,182974,44.773335,0.403363,18.106112,0.163118,83.220818,1.410556,0.012708,70.314232,0.000000,31.341110,0.282352,2.855556,9.362223,26.902222,0.000000,0.000000,0.000000,0.230556,26.269444,NA,NA,NA,13.373889,10.838333,
2,cube0,99.213333,178584,24.379999,0.219640,18.550556,0.167122,14.733334,0.132733,0.001111,0.000010,5578.994629,39.385555,0.354825,123.974709,0.000000,31.068890,0.279900,1.046111,5.989444,28.150000,0.000000,0.000000,0.000000,0.156667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.253333,18.735556,36.124443,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.618332,179313,57.200001,0.515315,23.923334,0.215526,82.278816,1.093889,0.009855,55.796486,0.000000,30.933332,0.278679,3.155555,10.990000,33.695000,0.000000,0.000000,0.000000,0.192778,36.311668,NA,NA,NA,3.332778,3.149444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.633331,179340,43.186668,0.389069,18.677778,0.168268,79.039795,0.916667,0.008258,66.583809,0.000000,30.378334,0.273679,2.843333,9.341111,27.199444,0.000000,0.000000,0.000000,0.229444,26.304445,NA,NA,NA,20.437222,2.896667,
3,cube0,99.043892,178279,24.392778,0.219755,18.527222,0.166912,16.363890,0.147422,0.001111,0.000010,5578.994629,39.181110,0.352983,124.621597,0.000000,30.228889,0.272332,1.059444,5.996666,30.232222,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.287778,18.115555,25.437222,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.923889,194263,55.883335,0.503453,24.031111,0.216496,76.750763,1.615000,0.014550,56.688999,0.000000,29.752222,0.268038,3.044445,10.287778,28.881666,0.000000,0.000000,0.000000,0.220556,31.542778,NA,NA,NA,1.816111,11.759444,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.938332,194289,34.494999,0.310766,13.853889,0.124810,79.852104,1.405000,0.012658,59.731915,0.000000,23.817223,0.214570,2.560000,7.793889,18.168333,0.000000,0.000000,0.000000,0.205556,17.244444,NA,NA,NA,31.861111,14.167778,
4,cube0,99.037781,178268,24.356667,0.219429,18.527222,0.166912,17.525000,0.157883,0.001111,0.000010,5578.994629,38.619999,0.347928,126.432243,0.000000,29.852777,0.268944,1.066667,6.038333,30.908333,0.000000,0.000000,0.000000,0.190000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.785000,17.846111,24.641111,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.838890,190510,54.457779,0.490611,22.978333,0.207012,78.939079,1.664444,0.014995,68.756233,0.000000,27.287777,0.245836,3.037222,10.281667,29.230000,0.000000,0.000000,0.000000,0.221667,32.094444,NA,NA,NA,3.151111,12.307222,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.738335,190329,33.069443,0.297923,13.229445,0.119184,81.314423,1.440556,0.012978,74.146065,0.000000,24.141666,0.217492,2.550000,7.790000,18.027222,0.000000,0.000000,0.000000,0.201667,17.341667,NA,NA,NA,31.161667,13.789444,
5,cube0,99.138885,178450,24.334444,0.219229,18.527222,0.166912,15.812778,0.142457,0.001111,0.000010,5578.994629,37.884445,0.341301,128.886993,0.000000,31.276112,0.281767,1.067778,6.020000,30.292778,0.000000,0.000000,0.000000,0.136111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.906111,7.325000,35.346111,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.727776,183110,51.365002,0.462748,21.690001,0.195405,80.813889,1.155556,0.010410,59.421246,0.000000,27.769444,0.250175,3.006111,10.217778,28.039444,0.000000,0.000000,0.000000,0.213333,32.615555,NA,NA,NA,3.843333,12.497778,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.776108,183197,29.976667,0.270060,12.471111,0.112352,81.364799,0.983889,0.008864,62.034603,0.000000,23.978333,0.216021,2.518889,7.725555,17.655001,0.000000,0.000000,0.000000,0.189444,19.071667,NA,NA,NA,27.429445,19.193333,
6,cube0,99.043892,178279,24.416666,0.219970,18.545555,0.167077,13.930555,0.125501,0.001111,0.000010,5578.994629,37.774445,0.340310,129.262314,0.000000,31.920000,0.287568,1.071667,6.036111,28.761110,0.000000,0.000000,0.000000,0.171667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408333,6.927222,46.355556,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.619446,182915,58.733334,0.529129,23.686111,0.213388,84.391289,1.298889,0.011702,58.737850,0.000000,32.270557,0.290726,3.185000,11.075000,33.877777,0.000000,0.000000,0.000000,0.218889,35.628334,NA,NA,NA,3.812778,1.029444,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746109,183143,44.720001,0.402883,18.655001,0.168063,80.772202,1.255000,0.011306,60.791992,0.000000,30.739445,0.276932,2.873889,9.425555,27.599445,0.000000,0.000000,0.000000,0.198333,26.708889,NA,NA,NA,15.831667,7.246666,
7,cube0,99.133331,178440,24.332222,0.219209,18.579445,0.167382,15.935555,0.143564,0.001111,0.000010,5578.994629,38.596111,0.347713,126.510483,0.000000,30.507778,0.274845,1.074444,6.082222,28.768333,0.000000,0.000000,0.000000,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.402222,8.540556,46.615555,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.791115,183224,58.813889,0.529855,24.427221,0.220065,81.830887,1.543889,0.013909,69.183434,0.000000,31.259445,0.281617,3.196667,11.102777,33.577221,0.000000,0.000000,0.000000,0.238889,35.616112,NA,NA,NA,3.505000,3.179445,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.834999,183303,44.800556,0.403609,18.564444,0.167247,81.166199,1.493333,0.013453,71.525574,0.000000,30.387222,0.273759,2.881667,9.454445,26.958334,0.000000,0.000000,0.000000,0.214444,25.823889,NA,NA,NA,13.893333,10.971666,
8,cube0,99.191666,178545,24.356112,0.219424,18.542778,0.167052,15.113889,0.136161,0.001111,0.000010,5578.994629,38.802223,0.349570,125.838470,0.000000,31.430000,0.283153,1.089444,6.114444,28.604445,0.000000,0.000000,0.000000,0.172778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.147222,18.594444,36.359444,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.601669,179283,57.200001,0.515315,24.275000,0.218694,81.086876,0.937778,0.008448,65.084885,0.000000,31.221666,0.281276,3.187222,11.114445,34.113888,0.000000,0.000000,0.000000,0.235000,35.914444,NA,NA,NA,3.004444,2.833889,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.566109,179219,43.186668,0.389069,18.801111,0.169379,78.521301,0.888333,0.008003,68.707497,0.000000,30.151112,0.271632,2.873333,9.466666,26.929445,0.000000,0.000000,0.000000,0.231111,26.363333,NA,NA,NA,20.753889,3.546111,
9,cube0,99.219444,178595,24.368889,0.219540,18.527222,0.166912,16.346111,0.147262,0.001111,0.000010,5578.994629,40.279446,0.362878,121.223427,0.000000,30.586666,0.275556,1.107778,6.144444,30.815556,0.000000,0.000000,0.000000,0.166667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.219444,17.770555,24.080555,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.693336,193848,55.856110,0.503208,23.400000,0.210811,78.820778,1.408333,0.012688,59.590538,0.000000,28.381666,0.255691,3.073889,10.430000,28.754444,0.000000,0.000000,0.000000,0.225556,31.940556,NA,NA,NA,3.283889,12.825000,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.866112,194159,34.467777,0.310521,13.779445,0.124139,80.283516,1.205556,0.010861,63.285297,0.000000,23.860001,0.214955,2.585000,7.937778,18.250000,0.000000,0.000000,0.000000,0.205000,17.764444,NA,NA,NA,31.392221,14.051111,
10,cube0,99.242775,178637,24.380556,0.219645,18.517221,0.166822,16.648890,0.149990,0.001111,0.000010,5578.994629,38.381111,0.345776,127.219154,0.000000,29.634445,0.266977,1.122222,6.196111,30.790001,0.000000,0.000000,0.000000,0.151667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.890000,18.123888,26.012777,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.841667,194115,55.936668,0.503934,23.783890,0.214269,77.548546,1.661667,0.014970,68.871162,0.000000,27.237223,0.245380,3.081667,10.468889,28.711666,0.000000,0.000000,0.000000,0.217222,32.267223,NA,NA,NA,2.366667,12.528334,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.863335,194154,34.548332,0.311246,14.655000,0.132027,75.487015,1.554444,0.014004,68.713638,0.000000,24.635000,0.221937,2.596111,7.975555,18.782778,0.000000,0.000000,0.000000,0.192778,18.365555,NA,NA,NA,29.919445,14.234445,
11,cube0,99.179443,178523,24.332222,0.219209,18.520555,0.166852,15.802222,0.142362,0.001111,0.000010,5578.994629,37.553333,0.338318,130.023422,0.000000,30.076111,0.270956,1.107778,6.126111,30.024445,0.000000,0.000000,0.000000,0.167778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.809444,7.449444,36.037777,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.568886,179224,49.858891,0.449179,22.722778,0.204710,75.797768,1.001111,0.009019,60.967411,0.000000,27.506666,0.247808,3.019444,10.293333,28.993889,0.000000,0.000000,0.000000,0.198889,33.027779,NA,NA,NA,2.872778,12.540000,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.559448,179207,28.470556,0.256491,13.081667,0.117853,75.234444,0.872222,0.007858,61.229534,0.000000,23.998333,0.216201,2.532222,7.801111,18.912777,0.000000,0.000000,0.000000,0.219444,18.188334,NA,NA,NA,25.776667,19.414444,
12,cube0,99.046112,178283,24.332222,0.219209,18.550556,0.167122,14.194445,0.127878,0.001111,0.000010,5578.994629,37.841110,0.340911,129.034592,0.000000,29.907778,0.269439,1.109444,6.145000,29.117777,0.000000,0.000000,0.000000,0.146111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.263889,7.016111,48.383888,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.629997,182934,58.733334,0.529129,25.841110,0.232803,77.353546,1.198889,0.010801,63.637211,0.000000,31.758888,0.286116,3.210556,11.185555,34.331665,0.000000,0.000000,0.000000,0.220000,35.341110,NA,NA,NA,2.440556,1.803889,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.697220,183055,44.720001,0.402883,18.580555,0.167392,81.095825,1.165000,0.010495,65.488365,0.000000,29.846111,0.268884,2.900556,9.535556,26.478889,0.000000,0.000000,0.000000,0.232778,25.663889,NA,NA,NA,14.938889,8.165000,
13,cube0,99.107780,178394,24.350555,0.219374,18.550556,0.167122,15.185555,0.136807,0.001111,0.000010,5578.994629,37.815556,0.340681,129.121796,0.000000,30.436666,0.274204,1.115556,6.189445,28.523333,0.000000,0.000000,0.000000,0.178889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.021111,9.226666,46.783333,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.736115,183125,58.813889,0.529855,24.298889,0.218909,82.263077,1.458333,0.013138,73.242180,0.000000,31.923889,0.287603,3.218333,11.213333,33.139446,0.000000,0.000000,0.000000,0.227222,35.367779,NA,NA,NA,2.389444,1.617778,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.682777,183029,44.800556,0.403609,19.490000,0.175586,77.311722,1.647778,0.014845,64.821556,0.000000,30.421112,0.274064,2.905555,9.565000,27.907778,0.000000,0.000000,0.000000,0.235556,26.421667,NA,NA,NA,14.378889,10.116111,
14,cube0,99.373886,178873,24.368889,0.219540,18.543333,0.167057,14.852777,0.133809,0.001111,0.000010,5578.994629,38.991665,0.351276,125.227097,0.000000,31.575001,0.284459,1.117222,6.176111,28.287777,0.000000,0.000000,0.000000,0.167778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.382778,19.183889,35.027222,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.940002,183492,58.733334,0.529129,26.060556,0.234780,76.702179,1.158333,0.010435,65.865280,0.000000,32.279999,0.290811,3.215556,11.217222,34.509998,0.000000,0.000000,0.000000,0.221111,36.610554,NA,NA,NA,2.780000,2.070000,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.986115,183575,44.720001,0.402883,18.625555,0.167798,80.899895,1.316667,0.011862,57.944767,0.000000,30.296112,0.272938,2.902222,9.568889,27.057222,0.000000,0.000000,0.000000,0.218889,26.211111,NA,NA,NA,20.433889,3.834445,
15,cube0,99.371666,178869,24.344999,0.219324,18.527222,0.166912,15.952778,0.143719,0.001111,0.000010,5578.994629,39.380554,0.354780,123.990456,0.000000,30.046112,0.270686,1.122222,6.196111,29.756111,0.000000,0.000000,0.000000,0.183889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.010555,18.540001,24.701111,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.023888,190843,54.377224,0.489885,23.443333,0.211201,77.373329,1.346667,0.012132,62.319313,0.000000,28.610001,0.257748,3.075556,10.453333,28.413334,0.000000,0.000000,0.000000,0.198333,32.426666,NA,NA,NA,1.873333,12.570000,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.387222,191497,32.988888,0.297197,13.132222,0.118308,81.916420,1.192222,0.010741,63.993057,0.000000,25.386110,0.228704,2.585556,7.961667,17.706667,0.000000,0.000000,0.000000,0.210556,17.023890,NA,NA,NA,30.116112,14.735556,
16,cube0,99.556114,179201,24.312222,0.219029,18.530001,0.166937,16.773890,0.151116,0.001111,0.000010,5578.994629,38.076668,0.343033,128.236343,0.000000,30.130556,0.271446,1.160000,6.322778,29.744444,0.000000,0.000000,0.000000,0.168889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.973889,18.410000,24.340555,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.451111,195212,55.936668,0.503934,23.113890,0.208233,79.796440,1.672222,0.015065,68.436432,0.000000,29.149445,0.262608,3.112778,10.591666,28.378334,0.000000,0.000000,0.000000,0.210000,32.038887,NA,NA,NA,2.209445,12.579445,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.166664,194700,34.548332,0.311246,14.521667,0.130826,76.180115,1.496667,0.013483,71.366272,0.000000,25.826666,0.232673,2.625556,8.100000,18.807222,0.000000,0.000000,0.000000,0.245000,17.626667,NA,NA,NA,29.237778,14.854445,
17,cube0,99.654999,179379,24.321112,0.219109,18.509445,0.166752,16.601110,0.149560,0.001111,0.000010,5578.994629,38.167221,0.343849,127.932098,0.000000,31.420555,0.283068,1.167778,6.310555,30.144444,0.000000,0.000000,0.000000,0.179444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.242222,7.173333,34.611111,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.813332,183264,51.337776,0.462503,22.332777,0.201196,78.487930,0.901111,0.008118,67.733223,0.000000,28.632223,0.257948,3.071667,10.503889,28.843889,0.000000,0.000000,0.000000,0.218889,31.907778,NA,NA,NA,2.564445,13.041667,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.887222,183397,29.949444,0.269815,13.558333,0.122147,74.840286,0.851667,0.007673,62.707348,0.000000,26.207222,0.236101,2.584445,8.011666,18.975555,0.000000,0.000000,0.000000,0.241111,18.762222,NA,NA,NA,25.158890,19.654444,
18,cube0,98.723335,177702,24.357779,0.219439,18.550556,0.167122,14.608334,0.131607,0.001111,0.000010,5578.994629,39.446667,0.355375,123.782639,0.000000,30.830555,0.277753,1.009444,5.893889,29.080555,0.000000,0.000000,0.000000,0.173889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.341667,6.711111,46.980000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.888336,177999,57.200001,0.515315,23.927778,0.215566,82.263542,0.891667,0.008033,68.450645,0.000000,32.335556,0.291311,3.123889,10.879444,34.207222,0.000000,0.000000,0.000000,0.203333,35.243332,NA,NA,NA,2.698889,1.885000,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.950554,178111,43.186668,0.389069,18.584999,0.167432,79.434380,0.957778,0.008629,63.725800,0.000000,29.942223,0.269750,2.813333,9.230000,28.484444,0.000000,0.000000,0.000000,0.213333,25.744444,NA,NA,NA,15.608889,7.923889,
19,cube0,98.407776,177134,4.863333,0.043814,3.698333,0.033318,4.324444,0.038959,0.001111,0.000010,2145.767090,7.963889,0.071747,122.623825,0.000000,8.020555,0.072257,0.275556,1.322778,7.290000,0.000000,0.000000,0.000000,0.321111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.638336,7.586111,1.618889,NA,NA,
