block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,42.413887,76345,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,50.834999,91503,73.375641,71.804939,0.001371,0.165626,
0,vector1,NA,NA,50.837223,91507,73.375641,71.804939,0.001371,0.165626,
1,cube0,42.346111,76223,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,44.592224,80266,39.535275,38.166389,0.001371,0.156851,
1,vector1,NA,NA,44.593334,80268,15.369224,16.299362,0.001371,0.148076,
2,cube0,42.499443,76499,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,51.013332,91824,61.292618,61.433018,0.001371,0.161239,
2,vector1,NA,NA,51.035557,91864,49.209595,50.499500,0.001371,0.156851,
3,cube0,42.180557,75925,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,44.371666,79869,51.618301,49.099907,0.001371,0.161239,
3,vector1,NA,NA,44.417778,79952,39.535275,38.166389,0.001371,0.156851,
4,cube0,42.372776,76271,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,50.723331,91302,49.209595,50.499500,0.001371,0.156851,
4,vector1,NA,NA,50.783890,91411,25.043543,28.632473,0.001371,0.148076,
5,cube0,42.473888,76453,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,44.625000,80325,63.701328,59.471828,0.001371,0.165626,
5,vector1,NA,NA,44.627224,80329,63.701328,59.471828,0.001371,0.165626,
6,cube0,42.691113,76844,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,51.057777,91904,43.168079,44.471153,0.001371,0.154657,
6,vector1,NA,NA,51.082222,91948,12.960514,17.137363,0.001371,0.143689,
7,cube0,42.377224,76279,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,44.518333,80133,57.659813,54.566666,0.001371,0.163432,
7,vector1,NA,NA,44.531113,80156,51.618301,49.099907,0.001371,0.161239,
8,cube0,42.538887,76570,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,50.816113,91469,55.251106,55.966259,0.001371,0.159045,
8,vector1,NA,NA,50.879444,91583,37.126568,39.565987,0.001371,0.152464,
9,cube0,42.296112,76133,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,44.332779,79799,45.576786,43.633148,0.001371,0.159045,
9,vector1,NA,NA,44.382221,79888,27.452248,27.232878,0.001371,0.152464,
10,cube0,42.532776,76559,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,50.884445,91592,67.334129,66.899773,0.001371,0.163432,
10,vector1,NA,NA,50.926109,91667,61.292618,61.433018,0.001371,0.161239,
11,cube0,42.282223,76108,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,44.366665,79860,33.493763,32.138042,0.001371,0.154657,
11,vector1,NA,NA,44.393890,79909,3.286197,4.804254,0.001371,0.143689,
12,cube0,42.474445,76454,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,50.983891,91771,73.375641,71.804939,0.001371,0.165626,
12,vector1,NA,NA,50.995556,91792,73.375641,71.804939,0.001371,0.165626,
13,cube0,42.251110,76052,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,44.337776,79808,39.535275,38.166389,0.001371,0.156851,
13,vector1,NA,NA,44.348331,79827,15.369224,16.299362,0.001371,0.148076,
14,cube0,42.632778,76739,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,51.153889,92077,61.292618,61.433018,0.001371,0.161239,
14,vector1,NA,NA,51.174446,92114,49.209595,50.499500,0.001371,0.156851,
15,cube0,42.001110,75602,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,44.081112,79346,51.618301,49.099907,0.001371,0.161239,
15,vector1,NA,NA,44.115555,79408,39.535275,38.166389,0.001371,0.156851,
16,cube0,41.887222,75397,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,41.852222,75334,36.310501,34.055355,0.001371,0.156851,
16,vector1,NA,NA,41.801666,75243,12.144450,12.188324,0.001371,0.148076,
17,cube0,41.991665,75585,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,41.977222,75559,60.476555,55.360794,0.001371,0.165626,
17,vector1,NA,NA,41.928333,75471,60.476555,55.360794,0.001371,0.165626,
18,cube0,41.831112,75296,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,41.820557,75277,30.268988,28.027002,0.001371,0.154657,
18,vector1,NA,NA,41.765556,75178,0.061424,0.693216,0.001371,0.143689,
19,cube0,41.838890,75310,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,41.832222,75298,6.102938,6.159974,0.000274,0.144786,
19,vector1,NA,NA,41.781666,75207,0.061424,0.693216,0.000274,0.142592,
