block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,42.413887,76345,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.834999,91503,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.837223,91507,
1,cube0,42.346111,76223,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.592224,80266,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.593334,80268,
2,cube0,42.499443,76499,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,51.013332,91824,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,51.035557,91864,
3,cube0,42.180557,75925,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.371666,79869,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.417778,79952,
4,cube0,42.372776,76271,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.723331,91302,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.783890,91411,
5,cube0,42.473888,76453,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.625000,80325,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.627224,80329,
6,cube0,42.691113,76844,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,51.057777,91904,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,51.082222,91948,
7,cube0,42.377224,76279,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.518333,80133,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.531113,80156,
8,cube0,42.538887,76570,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.816113,91469,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.879444,91583,
9,cube0,42.296112,76133,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.332779,79799,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.382221,79888,
10,cube0,42.532776,76559,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.884445,91592,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.926109,91667,
11,cube0,42.282223,76108,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.366665,79860,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.393890,79909,
12,cube0,42.474445,76454,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.983891,91771,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.995556,91792,
13,cube0,42.251110,76052,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.337776,79808,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.348331,79827,
14,cube0,42.632778,76739,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,51.153889,92077,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,51.174446,92114,
15,cube0,42.001110,75602,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.081112,79346,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.115555,79408,
16,cube0,41.887222,75397,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.852222,75334,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.801666,75243,
17,cube0,41.991665,75585,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.977222,75559,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.928333,75471,
18,cube0,41.831112,75296,22.463722,11.231861,89.854889,11.231861,0.000000,22.463722,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.820557,75277,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.765556,75178,
19,cube0,41.838890,75310,4.492744,2.246372,17.970978,2.246372,0.000000,4.492744,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.832222,75298,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.781666,75207,
