block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,99.332222,178798,0.379620,0.249800,0.051346,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,101.876663,183378,0.118003,0.094670,0.006517,0.016817,0.000000,0.243218,0.508268,0.013198,
0,vector1,NA,NA,NA,NA,NA,NA,101.932777,183479,0.088754,0.071006,0.005135,0.012613,0.000000,0.188368,0.400861,0.002603,
1,cube0,99.441109,178994,0.375125,0.245440,0.051772,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,101.944443,183500,0.118003,0.094670,0.006517,0.016817,0.000000,0.244369,0.509840,0.023719,
1,vector1,NA,NA,NA,NA,NA,NA,101.942223,183496,0.088754,0.071006,0.005135,0.012613,0.000000,0.179424,0.392578,0.002603,
2,cube0,99.607224,179293,0.382022,0.251436,0.053048,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,100.007774,180014,0.117688,0.094665,0.006206,0.016817,0.000000,0.234024,0.502397,0.012292,
2,vector1,NA,NA,NA,NA,NA,NA,99.960556,179929,0.088438,0.071001,0.004825,0.012613,0.000000,0.182137,0.397568,0.001727,
3,cube0,99.358887,178846,0.392828,0.262998,0.052623,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,108.116112,194609,0.103979,0.082848,0.006416,0.014715,0.000000,0.231261,0.437848,0.015075,
3,vector1,NA,NA,NA,NA,NA,NA,108.250000,194850,0.059760,0.047347,0.004004,0.008408,0.000000,0.135005,0.266867,0.014229,
4,cube0,99.348892,178828,0.396997,0.266792,0.050931,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,106.216667,191190,0.103664,0.082843,0.006106,0.014715,0.000000,0.226937,0.437643,0.024965,
4,vector1,NA,NA,NA,NA,NA,NA,106.114441,191006,0.059444,0.047342,0.003694,0.008408,0.000000,0.131491,0.264810,0.024124,
5,cube0,99.316109,178769,0.392022,0.263293,0.051346,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,102.011665,183621,0.103033,0.082833,0.005485,0.014715,0.000000,0.217658,0.436036,0.012497,
5,vector1,NA,NA,NA,NA,NA,NA,101.991669,183585,0.058814,0.047332,0.003073,0.008408,0.000000,0.122763,0.263699,0.011657,
6,cube0,99.485558,179074,0.372538,0.245961,0.051772,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,102.084442,183752,0.118003,0.094670,0.006517,0.016817,0.000000,0.244755,0.507593,0.013198,
6,vector1,NA,NA,NA,NA,NA,NA,102.127777,183830,0.088754,0.071006,0.005135,0.012613,0.000000,0.180280,0.393694,0.002603,
7,cube0,99.484444,179072,0.374860,0.244154,0.050506,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,102.127777,183830,0.118003,0.094670,0.006517,0.016817,0.000000,0.238899,0.503909,0.023659,
7,vector1,NA,NA,NA,NA,NA,NA,102.167221,183901,0.088754,0.071006,0.005135,0.012613,0.000000,0.197738,0.408373,0.002603,
8,cube0,99.544441,179180,0.374985,0.244414,0.050931,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,99.888336,179799,0.117688,0.094665,0.006206,0.016817,0.000000,0.254835,0.519825,0.012297,
8,vector1,NA,NA,NA,NA,NA,NA,99.920555,179857,0.088438,0.071001,0.004825,0.012613,0.000000,0.176642,0.393163,0.001727,
9,cube0,99.569443,179225,0.402437,0.271341,0.052623,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,107.991112,194384,0.103979,0.082848,0.006416,0.014715,0.000000,0.230215,0.439985,0.015075,
9,vector1,NA,NA,NA,NA,NA,NA,108.192780,194747,0.059760,0.047347,0.004004,0.008408,0.000000,0.137357,0.268839,0.014234,
10,cube0,99.602776,179285,0.390465,0.260300,0.050931,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,108.188889,194740,0.103979,0.082848,0.006416,0.014715,0.000000,0.232938,0.441772,0.025831,
10,vector1,NA,NA,NA,NA,NA,NA,108.045555,194482,0.059760,0.047347,0.004004,0.008408,0.000000,0.144314,0.279319,0.024990,
11,cube0,99.531670,179157,0.381607,0.253263,0.050506,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,99.872780,179771,0.102718,0.082828,0.005175,0.014715,0.000000,0.222758,0.445105,0.011642,
11,vector1,NA,NA,NA,NA,NA,NA,99.946663,179904,0.058498,0.047327,0.002763,0.008408,0.000000,0.137508,0.282963,0.010801,
12,cube0,99.371109,178868,0.373128,0.247037,0.050931,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,101.918335,183453,0.118003,0.094670,0.006517,0.016817,0.000000,0.249550,0.514960,0.013198,
12,vector1,NA,NA,NA,NA,NA,NA,102.006668,183612,0.088754,0.071006,0.005135,0.012613,0.000000,0.202482,0.411527,0.002603,
13,cube0,99.567780,179222,0.374484,0.245551,0.051772,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,102.145554,183862,0.118003,0.094670,0.006517,0.016817,0.000000,0.257738,0.519129,0.023734,
13,vector1,NA,NA,NA,NA,NA,NA,102.225555,184006,0.088754,0.071006,0.005135,0.012613,0.000000,0.190430,0.399650,0.002603,
14,cube0,99.674446,179414,0.377508,0.248188,0.051772,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,102.233330,184020,0.118003,0.094670,0.006517,0.016817,0.000000,0.246226,0.510551,0.013153,
14,vector1,NA,NA,NA,NA,NA,NA,102.309448,184157,0.088754,0.071006,0.005135,0.012613,0.000000,0.178599,0.392533,0.002583,
15,cube0,99.525558,179146,0.390405,0.261261,0.053048,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
