block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,20.693890,37249,1,833,3,706,2,707,0.119904,0.352609,0.266430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.458334,45825,7,6,1036,2,1039,4,53.846153,99.711678,99.426933,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.410000,45738,2,6,535,2,515,1,25.000000,99.715103,99.151741,
1,cube0,21.262777,38273,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.430555,45775,8,6,1033,0,1047,1,57.142857,99.951942,99.665871,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.381666,45687,4,5,533,1,518,1,44.444443,99.810066,99.340866,
2,cube0,23.643333,42558,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.401112,45722,7,6,1043,0,1037,1,53.846153,99.951942,99.665710,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.350555,45631,3,5,522,2,529,0,37.500000,99.810066,99.340248,
3,cube0,23.188889,41740,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.363333,45654,7,7,1035,2,1043,0,50.000000,99.903847,99.570198,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.314444,45566,5,4,528,1,525,0,55.555557,99.905121,99.529633,
4,cube0,22.228889,40012,1,833,4,706,4,704,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.342222,45616,7,7,1038,2,1040,0,50.000000,99.903847,99.570198,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.291111,45524,5,4,525,1,527,1,55.555557,99.810249,99.435562,
5,cube0,22.240000,40032,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.310556,45559,7,7,1037,0,1042,1,50.000000,99.951920,99.617958,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.273333,45492,2,6,527,2,525,0,25.000000,99.810249,99.246704,
6,cube0,22.729445,40913,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.266666,45480,7,6,1051,0,1029,1,53.846153,99.951942,99.665710,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.267221,45481,4,5,516,0,535,2,44.444443,99.810066,99.340866,
7,cube0,22.900000,41220,2,832,3,702,6,707,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.230000,45414,8,6,1033,1,1047,0,57.142857,99.951942,99.665871,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.229445,45413,3,5,533,0,519,1,37.500000,99.905037,99.434494,
8,cube0,20.930000,37674,1,833,4,705,4,705,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.212778,45383,9,6,1054,1,1025,1,60.000000,99.903893,99.618324,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.220556,45397,2,6,516,0,536,1,25.000000,99.905037,99.340248,
9,cube0,22.350000,40230,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.181110,45326,8,6,1037,0,1043,1,57.142857,99.951942,99.665871,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.183889,45331,4,5,528,2,523,0,44.444443,99.810066,99.340866,
