block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,20.693890,37249,0.257375,0.263238,0.063946,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.458334,45825,0.053410,0.032874,0.012490,0.008046,0.000000,0.061360,0.011916,0.072912,
0,vector1,NA,NA,NA,NA,NA,NA,25.410000,45738,0.026705,0.016437,0.006245,0.004023,0.000000,0.041322,0.005958,0.072931,
1,cube0,21.262777,38273,0.226111,0.231762,0.063103,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.430555,45775,0.053410,0.032874,0.012490,0.008046,0.000000,0.052663,0.011916,0.072912,
1,vector1,NA,NA,NA,NA,NA,NA,25.381666,45687,0.026705,0.016437,0.006245,0.004023,0.000000,0.035345,0.005958,0.072912,
2,cube0,23.643333,42558,0.237950,0.243812,0.061743,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.401112,45722,0.053410,0.032874,0.012490,0.008046,0.000000,0.057893,0.011916,0.072893,
2,vector1,NA,NA,NA,NA,NA,NA,25.350555,45631,0.026705,0.016437,0.006245,0.004023,0.000000,0.030287,0.005958,0.072893,
3,cube0,23.188889,41740,0.232126,0.237835,0.063103,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.363333,45654,0.053410,0.032874,0.012490,0.008046,0.000000,0.056111,0.011916,0.072931,
3,vector1,NA,NA,NA,NA,NA,NA,25.314444,45566,0.026705,0.016437,0.006245,0.004023,0.000000,0.037874,0.005958,0.072912,
4,cube0,22.228889,40012,0.225939,0.231801,0.065172,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,25.342222,45616,0.053410,0.032874,0.012490,0.008046,0.000000,0.061954,0.011916,0.072912,
4,vector1,NA,NA,NA,NA,NA,NA,25.291111,45524,0.026705,0.016437,0.006245,0.004023,0.000000,0.045230,0.005958,0.072912,
5,cube0,22.240000,40032,0.229004,0.234866,0.064100,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,25.310556,45559,0.053410,0.032874,0.012490,0.008046,0.000000,0.056743,0.011916,0.072912,
5,vector1,NA,NA,NA,NA,NA,NA,25.273333,45492,0.026705,0.016437,0.006245,0.004023,0.000000,0.035517,0.005958,0.072893,
6,cube0,22.729445,40913,0.223123,0.228985,0.064559,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
