block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,31.625000,56925,513,1089,118,1542,126,1532,32.022472,7.353827,15.386179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.756668,71562,4,146,2138,6,2155,6,2.666667,99.721252,96.453423,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.075001,68535,3,98,1461,1,1426,1,2.970297,99.930771,96.655518,
1,cube0,31.605000,56889,514,1088,2,1657,3,1656,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.772778,60791,4,98,1743,2,1780,0,3.921569,99.943260,97.242897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.794998,60831,3,66,1187,1,1180,0,4.347826,99.957771,97.250717,
2,cube0,32.262222,58072,514,1088,2,1662,3,1651,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.741665,71535,4,146,2153,0,2154,1,2.666667,99.976784,96.702560,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.996113,68393,3,98,1419,0,1468,2,2.970297,99.930771,96.655518,
3,cube0,32.422779,58361,514,1088,124,1535,121,1538,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.725555,60706,4,98,1781,2,1743,0,3.921569,99.943275,97.243660,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.747776,60746,3,66,1183,1,1175,2,4.347826,99.872932,97.160492,
4,cube0,30.302221,54544,513,1089,11,1645,14,1648,32.022472,0.753466,10.934959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.423332,70962,4,146,2160,1,2143,1,2.666667,99.953545,96.677887,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.802776,68045,3,98,1454,0,1437,1,2.970297,99.965424,96.692284,
5,cube0,31.044445,55880,514,1088,114,1550,111,1543,32.084892,6.781193,15.020326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.686668,60636,4,98,1741,2,1780,0,3.921569,99.943230,97.241379,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.710556,60679,3,66,1179,0,1187,2,4.347826,99.915543,97.209686,
6,cube0,31.410000,56538,514,1088,3,1644,2,1669,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.373333,70872,4,146,2157,0,2147,1,2.666667,99.976768,96.700340,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.786667,68016,3,98,1450,2,1435,0,2.970297,99.930725,96.653282,
7,cube0,31.527779,56750,514,1088,122,1547,123,1526,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.628887,60532,4,98,1752,1,1770,0,3.921569,99.971619,97.268967,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.634445,60542,3,66,1179,0,1185,1,4.347826,99.957718,97.247330,
