block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,30.601110,55082,3.556667,0.084683,2.823889,0.067235,6.112222,0.145529,1.299444,0.030939,25.686825,8.105556,0.192989,90.360481,0.000000,12.225555,0.291085,0.261111,0.942778,1.656667,0.000000,0.000000,0.000000,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.690556,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.396667,70914,23.014444,0.547963,8.815000,0.209881,57.393562,1.597778,0.038042,43.795738,0.013935,11.208889,0.266878,1.265556,2.813889,0.000000,0.000000,0.000000,13.191667,0.385000,3.677222,NA,3.982778,1.402778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.642223,67756,16.075556,0.382751,5.725555,0.136323,58.922195,1.762778,0.041971,26.644571,0.017964,8.575556,0.204180,0.922222,2.061111,0.000000,0.000000,0.000000,7.350000,0.140000,2.846111,NA,7.819445,5.866667,
1,cube0,31.764444,57176,3.556667,0.084683,2.868333,0.068294,5.580555,0.132870,1.747222,0.041601,19.103809,7.735556,0.184180,94.682518,0.000000,13.173889,0.313664,0.261667,0.950000,1.860000,0.000000,0.000000,0.000000,0.097222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.160000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.448891,60208,19.392778,0.461733,7.172222,0.170767,57.774490,0.961667,0.022897,48.964649,0.016416,10.172222,0.242196,1.183333,2.678889,0.000000,0.000000,0.000000,12.512222,0.667222,3.471111,NA,5.442222,1.638889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.419445,60155,13.661111,0.325265,3.251667,0.077421,84.980156,0.708333,0.016865,44.766594,0.020143,13.169444,0.313558,0.862778,1.957778,0.000000,0.000000,0.000000,7.039444,0.420000,3.568333,NA,5.453889,7.390555,
2,cube0,32.101665,57783,3.532778,0.084114,2.786667,0.066349,5.498333,0.130913,2.050555,0.048823,16.277834,7.623333,0.181508,96.076324,0.000000,15.883333,0.378175,0.272222,0.976111,1.686111,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.545555,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.298332,70737,23.014444,0.547963,6.618333,0.157579,76.442848,1.560556,0.037156,44.840347,0.014711,10.253333,0.244127,1.274444,2.845000,0.000000,0.000000,0.000000,12.675555,0.259444,1.844444,NA,7.557778,0.287778,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.639999,67752,16.075556,0.382751,3.430000,0.081667,98.356354,1.034444,0.024630,45.404526,0.018037,15.071111,0.358836,0.931111,2.092222,0.000000,0.000000,0.000000,6.860000,0.665000,3.859444,NA,5.148334,5.891111,
3,cube0,31.453888,56617,3.556667,0.084683,2.851667,0.067897,5.446667,0.129683,2.969445,0.070701,11.240689,7.548333,0.179722,97.030937,0.000000,15.295555,0.364180,0.272778,0.983333,2.065556,0.000000,0.000000,0.000000,0.105556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.753889,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.407223,60133,19.392778,0.461733,6.344444,0.151058,65.312500,0.968333,0.023056,48.627541,0.015689,7.187222,0.171124,1.193333,2.710000,0.000000,0.000000,0.000000,12.693334,1.137778,4.236111,NA,9.252778,0.735556,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.373890,60073,13.661111,0.325265,5.001667,0.119087,55.247013,0.747222,0.017791,42.436729,0.018704,7.987778,0.190185,0.872778,1.988889,0.000000,0.000000,0.000000,6.691111,0.146111,3.313889,NA,8.211111,6.196111,
4,cube0,30.572222,55030,3.556667,0.084683,2.870556,0.068347,7.192222,0.171243,1.839444,0.043796,18.146023,9.313889,0.221759,78.637604,0.000000,15.986111,0.380622,0.277778,1.007222,2.988889,0.000000,0.000000,0.000000,0.148333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.692778,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.216667,70590,23.014444,0.547963,9.091111,0.216455,55.650429,1.790556,0.042632,39.080528,0.014148,10.630555,0.253108,1.282778,2.872778,0.000000,0.000000,0.000000,13.180000,0.353333,3.844445,NA,6.141111,1.999444,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.586113,67655,16.075556,0.382751,6.608889,0.157355,51.046749,1.930556,0.045966,24.328987,0.017688,9.172222,0.218386,0.939444,2.120000,0.000000,0.000000,0.000000,7.394444,0.350556,3.521667,NA,8.192778,6.388333,
5,cube0,31.584444,56852,3.556667,0.084683,2.839444,0.067606,5.586111,0.133003,2.703889,0.064378,12.344664,7.613889,0.181283,96.195511,0.000000,15.031111,0.357884,0.278333,1.014444,1.579444,0.000000,0.000000,0.000000,0.147222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.168333,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.342224,60016,19.392778,0.461733,6.660555,0.158585,62.212753,1.009444,0.024034,46.647110,0.016113,9.158889,0.218069,1.201667,2.737778,0.000000,0.000000,0.000000,12.827778,0.307222,4.318889,NA,6.202778,0.677222,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.324444,59984,13.661111,0.325265,4.932778,0.117447,56.018566,0.715556,0.017037,44.314758,0.019932,8.003333,0.190556,0.881111,2.016667,0.000000,0.000000,0.000000,6.753889,0.396667,3.736667,NA,8.105000,6.413333,
6,cube0,31.492222,56686,3.556667,0.084683,2.867222,0.068267,5.634444,0.134153,3.151667,0.075040,10.590777,7.571111,0.180265,96.739021,0.000000,15.796111,0.376098,0.283333,1.038333,1.562222,0.000000,0.000000,0.000000,0.112778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.885555,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.294998,70731,23.014444,0.547963,8.116111,0.193241,62.335800,1.621111,0.038598,43.165363,0.013725,11.270555,0.268347,1.289444,2.900556,0.000000,0.000000,0.000000,12.592778,0.399444,4.269444,NA,5.416667,0.638889,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.555557,67600,16.075556,0.382751,6.607222,0.157315,51.059628,1.598889,0.038069,29.375687,0.017901,9.346111,0.222526,0.946111,2.147778,0.000000,0.000000,0.000000,6.689445,0.375000,3.605000,NA,8.175000,5.946667,
7,cube0,31.347778,56426,3.556667,0.084683,2.812222,0.066958,5.603889,0.133426,2.833333,0.067460,11.780683,7.598333,0.180913,96.392441,0.000000,16.450001,0.391667,0.283889,1.045556,1.628889,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.922222,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.286110,59915,19.392778,0.461733,7.223333,0.171984,57.365685,1.060556,0.025251,44.399055,0.015573,9.397778,0.223757,1.208889,2.765556,0.000000,0.000000,0.000000,12.581667,0.428889,3.978889,NA,6.415555,0.656111,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.288334,59919,13.661111,0.325265,5.243333,0.124841,52.700661,0.809444,0.019272,39.174610,0.019641,8.216111,0.195622,0.888333,2.044445,0.000000,0.000000,0.000000,6.896111,0.510556,3.906111,NA,7.856111,6.652222,
8,cube0,24.415001,43947,2.347222,0.055886,1.980556,0.047156,4.365000,0.103929,2.033889,0.048426,16.176777,5.428333,0.129246,89.950485,0.000000,8.793333,0.209365,0.231111,0.826667,1.935556,0.000000,0.000000,0.000000,0.097778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.065001,NA,NA,
