block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,30.787777,55418,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.421665,70959,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.829445,68093,
1,cube0,31.755556,57160,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.541111,60374,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.513889,60325,
2,cube0,32.197224,57955,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.517223,71131,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.930557,68275,
3,cube0,32.026669,57648,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.507778,60314,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.495556,60292,
4,cube0,32.080555,57745,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.223331,70602,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.575554,67636,
5,cube0,31.959444,57527,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.447777,60206,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.398888,60118,
6,cube0,31.894444,57410,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.187222,70537,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.557777,67604,
7,cube0,31.951111,57512,16.953871,8.476935,67.815483,8.476935,0.000000,16.953871,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.407776,60134,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.359444,60047,
8,cube0,24.550556,44191,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.851112,71732,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.967777,68342,
9,cube0,24.397778,43916,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.332222,59998,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.299999,59940,
10,cube0,24.731112,44516,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.325001,59985,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.295555,59932,
11,cube0,24.190001,43542,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.728333,71511,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.989445,68381,
12,cube0,24.543333,44178,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.309444,59957,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.291111,59924,
13,cube0,24.361666,43851,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.290001,59922,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.268890,59884,
14,cube0,24.667223,44401,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.728889,71512,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.975555,68356,
15,cube0,24.931110,44876,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.275002,59895,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.256668,59862,
16,cube0,25.631666,46137,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.270000,59886,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.245556,59842,
17,cube0,25.618334,46113,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.808887,71656,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.070000,68526,
18,cube0,25.894444,46610,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.226112,59807,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.241665,59835,
19,cube0,26.071667,46929,11.302581,5.651290,45.210323,5.651290,0.000000,11.302581,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.228333,59811,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.230000,59814,
