block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,30.787777,55418,0.139199,0.134044,0.050065,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,39.421665,70959,0.072907,0.038140,0.010349,0.024419,0.000000,0.066305,0.007661,0.136047,
0,vector1,NA,NA,NA,NA,NA,NA,37.829445,68093,0.048605,0.025426,0.006899,0.016279,0.000000,0.048941,0.004225,0.107132,
1,cube0,31.755556,57160,0.150504,0.143075,0.055530,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,33.541111,60374,0.072907,0.038140,0.010349,0.024419,0.000000,0.062326,0.000000,0.136034,
1,vector1,NA,NA,NA,NA,NA,NA,33.513889,60325,0.048605,0.025426,0.006899,0.016279,0.000000,0.056047,0.000000,0.107119,
2,cube0,32.197224,57955,0.163966,0.158553,0.053915,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,39.517223,71131,0.072907,0.038140,0.010349,0.024419,0.000000,0.074289,0.008863,0.136047,
2,vector1,NA,NA,NA,NA,NA,NA,37.930557,68275,0.048605,0.025426,0.006899,0.016279,0.000000,0.062623,0.005568,0.107041,
3,cube0,32.026669,57648,0.151344,0.149897,0.057041,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,33.507778,60314,0.072907,0.038140,0.010349,0.024419,0.000000,0.045388,0.000000,0.136047,
3,vector1,NA,NA,NA,NA,NA,NA,33.495556,60292,0.048605,0.025426,0.006899,0.016279,0.000000,0.041447,0.000000,0.107119,
4,cube0,32.080555,57745,0.148941,0.145504,0.055129,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,39.223331,70602,0.072907,0.038140,0.010349,0.024419,0.000000,0.073411,0.008152,0.136059,
4,vector1,NA,NA,NA,NA,NA,NA,37.575554,67636,0.048605,0.025426,0.006899,0.016279,0.000000,0.061008,0.006072,0.107119,
5,cube0,31.959444,57527,0.145866,0.143398,0.051860,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,33.447777,60206,0.072907,0.038140,0.010349,0.024419,0.000000,0.043243,0.000000,0.136059,
5,vector1,NA,NA,NA,NA,NA,NA,33.398888,60118,0.048605,0.025426,0.006899,0.016279,0.000000,0.036072,0.000000,0.107093,
