block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,30.133888,54241,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.494446,71090,59.647732,62.951649,0.002075,0.010723,
0,vector1,NA,NA,37.907223,68233,39.790977,42.945480,0.002075,0.007610,
1,cube0,30.797777,55436,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.591667,60465,50.582687,50.200829,0.002075,0.010723,
1,vector1,NA,NA,33.590557,60463,33.747620,34.444931,0.002075,0.007610,
2,cube0,32.246113,58043,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.434444,70982,59.647732,62.951649,0.002075,0.010723,
2,vector1,NA,NA,37.895000,68211,39.790977,42.945480,0.002075,0.007610,
3,cube0,31.743334,57138,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.547222,60385,50.582687,50.200829,0.002075,0.010723,
3,vector1,NA,NA,33.547222,60385,33.747620,34.444931,0.002075,0.007610,
4,cube0,30.398333,54717,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.349445,70829,59.647732,62.951649,0.002075,0.010723,
4,vector1,NA,NA,37.808334,68055,39.790977,42.945480,0.002075,0.007610,
5,cube0,31.782778,57209,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.482224,60268,50.582687,50.200829,0.002075,0.010723,
5,vector1,NA,NA,33.484444,60272,33.747620,34.444931,0.002075,0.007610,
6,cube0,32.021111,57638,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.412777,70943,59.647732,62.951649,0.002075,0.010723,
6,vector1,NA,NA,37.831665,68097,39.790977,42.945480,0.002075,0.007610,
7,cube0,31.547777,56786,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.443890,60199,50.582687,50.200829,0.002075,0.010723,
7,vector1,NA,NA,33.431110,60176,33.747620,34.444931,0.002075,0.007610,
8,cube0,25.251112,45452,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.885555,71794,43.377148,48.258320,0.002075,0.010723,
8,vector1,NA,NA,38.016666,68430,28.943926,33.149925,0.002075,0.007610,
9,cube0,25.016666,45030,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.384445,60092,33.747620,34.444931,0.002075,0.010723,
9,vector1,NA,NA,33.334446,60002,22.524240,23.940998,0.002075,0.007610,
10,cube0,25.395555,45712,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.373890,60073,33.747620,34.444931,0.002075,0.010723,
10,vector1,NA,NA,33.336666,60006,22.524240,23.940998,0.002075,0.007610,
11,cube0,25.171112,45308,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.863888,71755,43.377148,48.258320,0.002075,0.010723,
11,vector1,NA,NA,38.086666,68556,28.943926,33.149925,0.002075,0.007610,
12,cube0,25.936111,46685,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.378887,60082,33.747620,34.444931,0.002075,0.010723,
12,vector1,NA,NA,33.317223,59971,22.524240,23.940998,0.002075,0.007610,
13,cube0,24.938334,44889,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.342777,60017,33.747620,34.444931,0.002075,0.010723,
13,vector1,NA,NA,33.308334,59955,22.524240,23.940998,0.002075,0.007610,
14,cube0,25.359444,45647,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.788334,71619,43.377148,48.258320,0.002075,0.010723,
14,vector1,NA,NA,37.957779,68324,28.943926,33.149925,0.002075,0.007610,
15,cube0,25.460556,45829,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.323334,59982,33.747620,34.444931,0.002075,0.010723,
15,vector1,NA,NA,33.292221,59926,22.524240,23.940998,0.002075,0.007610,
16,cube0,25.348333,45627,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.320557,59977,33.747620,34.444931,0.002075,0.010723,
16,vector1,NA,NA,33.299999,59940,22.524240,23.940998,0.002075,0.007610,
17,cube0,25.078888,45142,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.906113,71831,43.377148,48.258320,0.002075,0.010723,
17,vector1,NA,NA,38.066666,68520,28.943926,33.149925,0.002075,0.007610,
18,cube0,25.724445,46304,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.278889,59902,33.747620,34.444931,0.002075,0.010723,
18,vector1,NA,NA,33.261112,59870,22.524240,23.940998,0.002075,0.007610,
19,cube0,24.695000,44451,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.281113,59906,33.747620,34.444931,0.002075,0.010723,
19,vector1,NA,NA,33.261112,59870,22.524240,23.940998,0.002075,0.007610,
