block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,30.133888,54241,3.532778,0.082158,2.918333,0.067868,6.867222,0.159703,1.017778,0.023669,32.795567,8.938334,0.207868,81.941658,0.000000,12.830000,0.298372,0.261111,0.942778,3.234444,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.437778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.494446,71090,23.014444,0.535220,7.455000,0.173372,67.863747,1.582222,0.036796,44.226311,0.014599,9.785000,0.227558,1.265556,2.813889,0.000000,0.000000,0.000000,12.716666,0.148333,4.183333,NA,6.258333,0.412778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.907223,68233,16.075556,0.373850,5.765555,0.134083,58.513405,1.193333,0.027752,39.359039,0.017972,9.250000,0.215116,0.922222,2.061111,0.000000,0.000000,0.000000,6.920556,0.146667,3.778333,NA,6.136111,6.356111,
1,cube0,30.797777,55436,3.556667,0.082713,2.838889,0.066021,6.619444,0.153941,2.127222,0.049470,15.691167,8.913333,0.207287,82.171494,0.000000,14.142222,0.328889,0.261667,0.950000,1.091667,0.000000,0.000000,0.000000,0.096667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.202223,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.591667,60465,19.392778,0.450995,8.480000,0.197209,48.864563,0.949444,0.022080,49.594967,0.016439,9.542222,0.221912,1.183333,2.678889,0.000000,0.000000,0.000000,13.382778,0.312778,3.427222,NA,3.758333,0.388333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.590557,60463,13.661111,0.317700,5.751111,0.133747,48.047611,0.751111,0.017468,42.217018,0.020563,7.475555,0.173850,0.862778,1.957778,0.000000,0.000000,0.000000,7.553333,0.163333,3.783889,NA,6.783333,5.978333,
2,cube0,32.246113,58043,3.545556,0.082455,2.894444,0.067313,5.682778,0.132158,1.925556,0.044780,17.334530,7.796667,0.181318,93.940384,0.000000,15.752222,0.366331,0.272222,0.976111,1.451111,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.202223,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.434444,70982,23.014444,0.535220,7.855556,0.182687,64.403366,1.505556,0.035013,46.478428,0.014048,10.694445,0.248708,1.274444,2.845000,0.000000,0.000000,0.000000,12.618889,0.220000,1.762222,NA,6.823333,0.286667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.895000,68211,16.075556,0.373850,3.414444,0.079406,98.804451,1.253889,0.029160,37.458233,0.018876,15.287222,0.355517,0.931111,2.092222,0.000000,0.000000,0.000000,6.692222,0.385556,2.969445,NA,5.424445,5.690556,
3,cube0,31.743334,57138,3.556667,0.082713,2.828889,0.065788,5.857778,0.136227,3.156667,0.073411,10.574002,7.941667,0.184690,92.225212,0.000000,15.775556,0.366873,0.273889,0.982778,1.926667,0.000000,0.000000,0.000000,0.105556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.067223,NA,NA,
