block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,29.532778,53159,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.515556,71128,59.703167,63.010155,0.002077,0.010732,
0,vector1,NA,NA,37.862221,68152,39.827961,42.985390,0.002077,0.007617,
1,cube0,29.450556,53011,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.683334,60630,50.629700,50.247482,0.002077,0.010732,
1,vector1,NA,NA,33.682777,60629,33.778984,34.476944,0.002077,0.007617,
2,cube0,31.461111,56630,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.506111,71111,59.703167,63.010155,0.002077,0.010732,
2,vector1,NA,NA,37.855000,68139,39.827961,42.985390,0.002077,0.007617,
3,cube0,31.836111,57305,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.634998,60543,50.629700,50.247482,0.002077,0.010732,
3,vector1,NA,NA,33.616112,60509,33.778984,34.476944,0.002077,0.007617,
4,cube0,32.305557,58150,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.488335,71079,59.703167,63.010155,0.002077,0.010732,
4,vector1,NA,NA,37.862221,68152,39.827961,42.985390,0.002077,0.007617,
5,cube0,32.119999,57816,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.597778,60476,50.629700,50.247482,0.002077,0.010732,
5,vector1,NA,NA,33.570557,60427,33.778984,34.476944,0.002077,0.007617,
6,cube0,30.546112,54983,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.443333,70998,59.703167,63.010155,0.002077,0.010732,
6,vector1,NA,NA,37.755001,67959,39.827961,42.985390,0.002077,0.007617,
7,cube0,30.656666,55182,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.526669,60348,50.629700,50.247482,0.002077,0.010732,
7,vector1,NA,NA,33.502224,60304,33.778984,34.476944,0.002077,0.007617,
8,cube0,24.871111,44768,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.967224,71941,43.417461,48.303173,0.002077,0.010732,
8,vector1,NA,NA,38.165554,68698,28.970825,33.180733,0.002077,0.007617,
9,cube0,25.718334,46293,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.491665,60285,33.778984,34.476944,0.002077,0.010732,
9,vector1,NA,NA,33.479443,60263,22.545174,23.963249,0.002077,0.007617,
10,cube0,25.315001,45567,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.465000,60237,33.778984,34.476944,0.002077,0.010732,
10,vector1,NA,NA,33.475555,60256,22.545174,23.963249,0.002077,0.007617,
11,cube0,25.665556,46198,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.916111,71849,43.417461,48.303173,0.002077,0.010732,
11,vector1,NA,NA,38.078888,68542,28.970825,33.180733,0.002077,0.007617,
12,cube0,23.990555,43183,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.402779,60125,33.778984,34.476944,0.002077,0.010732,
12,vector1,NA,NA,33.440556,60193,22.545174,23.963249,0.002077,0.007617,
13,cube0,25.742777,46337,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.401669,60123,33.778984,34.476944,0.002077,0.010732,
13,vector1,NA,NA,33.448334,60207,22.545174,23.963249,0.002077,0.007617,
14,cube0,24.290001,43722,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.700001,71460,43.417461,48.303173,0.002077,0.010732,
14,vector1,NA,NA,37.957779,68324,28.970825,33.180733,0.002077,0.007617,
15,cube0,24.513334,44124,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.385555,60094,33.778984,34.476944,0.002077,0.010732,
15,vector1,NA,NA,33.410557,60139,22.545174,23.963249,0.002077,0.007617,
16,cube0,24.057777,43304,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.376667,60078,33.778984,34.476944,0.002077,0.010732,
16,vector1,NA,NA,33.396667,60114,22.545174,23.963249,0.002077,0.007617,
17,cube0,24.391666,43905,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.763332,71574,43.417461,48.303173,0.002077,0.010732,
17,vector1,NA,NA,37.974445,68354,28.970825,33.180733,0.002077,0.007617,
18,cube0,24.382223,43888,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.355000,60039,33.778984,34.476944,0.002077,0.010732,
18,vector1,NA,NA,33.386665,60096,22.545174,23.963249,0.002077,0.007617,
19,cube0,24.981112,44966,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.365555,60058,33.778984,34.476944,0.002077,0.010732,
19,vector1,NA,NA,33.368889,60064,22.545174,23.963249,0.002077,0.007617,
