block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,13.826111,24887,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.383333,31290,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.457778,27824,
1,cube0,13.884444,24992,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.314445,27566,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.719444,26495,
2,cube0,13.692778,24647,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.824445,26684,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.684444,26432,
3,cube0,13.678889,24622,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.266111,27479,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.662778,26393,
4,cube0,13.470555,24247,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.281111,31106,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.376667,27678,
5,cube0,13.438889,24190,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.621667,26319,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.587222,26257,
6,cube0,13.593889,24469,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.601666,26283,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.567223,26221,
7,cube0,12.685555,22834,1.509247,0.754623,6.036987,6.036987,0.000000,1.509247,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.566112,26219,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.532222,26158,
8,cube0,5.223889,9403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.567223,26221,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.531111,26156,
9,cube0,5.487778,9878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.553333,26196,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.520000,26136,
10,cube0,5.550556,9991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.513333,26124,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.462778,26033,
11,cube0,5.598889,10078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.513889,26125,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.464444,26036,
12,cube0,5.631667,10137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.496667,26094,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.446667,26004,
13,cube0,5.427778,9770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.488334,26079,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.439445,25991,
14,cube0,5.932778,10679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.494445,26090,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.445000,26001,
15,cube0,6.237222,11227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.516111,26129,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.443889,25999,
16,cube0,6.322778,11381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.444445,26000,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.408889,25936,
17,cube0,6.569445,11825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.420000,25956,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.422778,25961,
18,cube0,5.951111,10712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.413889,25945,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.421111,25958,
19,cube0,6.217222,11191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,14.406111,25931,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,14.406667,25932,
