block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,42.143333,75858,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,50.476665,90858,74.277809,72.687790,0.001388,0.167662,
0,vector1,NA,NA,50.544445,90980,74.277809,72.687790,0.001388,0.167662,
1,cube0,41.971668,75549,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,44.101112,79382,40.021366,38.635651,0.001388,0.158780,
1,vector1,NA,NA,44.183887,79531,15.558189,16.499763,0.001388,0.149897,
2,cube0,42.050556,75691,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,50.364445,90656,62.046219,62.188343,0.001388,0.163221,
2,vector1,NA,NA,50.442780,90797,49.814632,51.120396,0.001388,0.158780,
3,cube0,41.837776,75308,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,43.932220,79078,52.252956,49.703598,0.001388,0.163221,
3,vector1,NA,NA,44.041668,79275,40.021366,38.635651,0.001388,0.158780,
4,cube0,42.148888,75868,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,50.493889,90889,49.814632,51.120396,0.001388,0.158780,
4,vector1,NA,NA,50.525555,90946,25.351456,28.984512,0.001388,0.149897,
5,cube0,41.831112,75296,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,44.069443,79325,64.484543,60.203045,0.001388,0.167662,
5,vector1,NA,NA,43.953888,79117,64.484543,60.203045,0.001388,0.167662,
6,cube0,42.048889,75688,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,50.404446,90728,43.698833,45.017933,0.001388,0.156559,
6,vector1,NA,NA,50.325001,90585,13.119865,17.348068,0.001388,0.145456,
7,cube0,41.953888,75517,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,44.036110,79265,58.368748,55.237568,0.001388,0.165442,
7,vector1,NA,NA,44.048332,79287,52.252956,49.703598,0.001388,0.163221,
8,cube0,42.139446,75851,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,50.382221,90688,55.930428,56.654369,0.001388,0.161000,
8,vector1,NA,NA,50.403332,90726,37.583042,40.052456,0.001388,0.154338,
9,cube0,41.646111,74963,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,43.676666,78618,46.137157,44.169624,0.001388,0.161000,
9,vector1,NA,NA,43.753334,78756,27.789778,27.567709,0.001388,0.154338,
10,cube0,41.910000,75438,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,50.344444,90620,68.162018,67.722313,0.001388,0.165442,
10,vector1,NA,NA,50.271111,90488,62.046219,62.188343,0.001388,0.163221,
11,cube0,41.652222,74974,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,43.734444,78722,33.905571,32.533184,0.001388,0.156559,
11,vector1,NA,NA,43.797222,78835,3.326601,4.863322,0.001388,0.145456,
12,cube0,41.938889,75490,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,50.341667,90615,74.277809,72.687790,0.001388,0.167662,
12,vector1,NA,NA,50.406666,90732,74.277809,72.687790,0.001388,0.167662,
13,cube0,41.642223,74956,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,43.812222,78862,40.021366,38.635651,0.001388,0.158780,
13,vector1,NA,NA,43.739445,78731,15.558189,16.499763,0.001388,0.149897,
14,cube0,41.971668,75549,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,50.291111,90524,62.046219,62.188343,0.001388,0.163221,
14,vector1,NA,NA,50.363888,90655,49.814632,51.120396,0.001388,0.158780,
15,cube0,41.477222,74659,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,43.546665,78384,52.252956,49.703598,0.001388,0.163221,
15,vector1,NA,NA,43.617779,78512,40.021366,38.635651,0.001388,0.158780,
16,cube0,41.347778,74426,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,41.296665,74334,36.756943,34.474068,0.001388,0.158780,
16,vector1,NA,NA,41.341110,74414,12.293768,12.338181,0.001388,0.149897,
17,cube0,41.633335,74940,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,41.610001,74898,61.220123,56.041462,0.001388,0.167662,
17,vector1,NA,NA,41.648888,74968,61.220123,56.041462,0.001388,0.167662,
18,cube0,41.457779,74624,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,41.425556,74566,30.641150,28.371599,0.001388,0.156559,
18,vector1,NA,NA,41.414444,74546,0.062179,0.701740,0.001388,0.145456,
19,cube0,41.564445,74816,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,41.485001,74673,6.177974,6.235712,0.000278,0.146566,
19,vector1,NA,NA,41.539444,74771,0.062179,0.701740,0.000278,0.144345,
