block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,42.143333,75858,0.265367,0.184518,0.048711,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,50.476665,90858,0.076960,0.045954,0.008994,0.022013,0.000000,0.136583,0.268187,0.029371,
0,vector1,NA,NA,NA,NA,NA,NA,50.544445,90980,0.076960,0.045954,0.008994,0.022013,0.000000,0.146405,0.275818,0.029371,
1,cube0,41.971668,75549,0.215262,0.129633,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,44.101112,79382,0.045252,0.027558,0.004486,0.013208,0.000000,0.085010,0.125639,0.046614,
1,vector1,NA,NA,NA,NA,NA,NA,44.183887,79531,0.015524,0.009193,0.001929,0.004403,0.000000,0.033407,0.055178,0.024214,
2,cube0,42.050556,75691,0.246027,0.163071,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,50.364445,90656,0.062096,0.036771,0.007715,0.017610,0.000000,0.121300,0.195126,0.051530,
2,vector1,NA,NA,NA,NA,NA,NA,50.442780,90797,0.047233,0.027589,0.006436,0.013208,0.000000,0.095818,0.163082,0.029371,
3,cube0,41.837776,75308,0.238931,0.161488,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,43.932220,79078,0.060115,0.036740,0.005765,0.017610,0.000000,0.113826,0.209266,0.046488,
3,vector1,NA,NA,NA,NA,NA,NA,44.041668,79275,0.045252,0.027558,0.004486,0.013208,0.000000,0.089675,0.169476,0.024214,
4,cube0,42.148888,75868,0.218973,0.131908,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,50.493889,90889,0.047233,0.027589,0.006436,0.013208,0.000000,0.100010,0.117107,0.051415,
4,vector1,NA,NA,NA,NA,NA,NA,50.525555,90946,0.017505,0.009224,0.003878,0.004403,0.000000,0.050252,0.053763,0.029245,
5,cube0,41.831112,75296,0.238061,0.159570,0.048711,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,44.069443,79325,0.074979,0.045922,0.007044,0.022013,0.000000,0.132034,0.274990,0.024224,
5,vector1,NA,NA,NA,NA,NA,NA,43.953888,79117,0.074979,0.045922,0.007044,0.022013,0.000000,0.135451,0.271562,0.024224,
6,cube0,42.048889,75688,0.231918,0.145744,0.048711,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,50.404446,90728,0.039801,0.022998,0.005797,0.011006,0.000000,0.096226,0.080482,0.029224,
6,vector1,NA,NA,NA,NA,NA,NA,50.325001,90585,0.002642,0.000042,0.002600,0.000000,0.000000,0.027809,0.001751,0.006887,
7,cube0,41.953888,75517,0.259392,0.180860,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
