block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,30.746111,55343,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.504444,71108,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.924446,68264,
1,cube0,32.062778,57713,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.666111,60599,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.647778,60566,
2,cube0,31.343334,56418,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.682777,71429,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.994446,68390,
3,cube0,32.278332,58101,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.593334,60468,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.592224,60466,
4,cube0,30.357779,54644,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.433334,70980,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.874443,68174,
5,cube0,30.937222,55687,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.551666,60393,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.551666,60393,
6,cube0,31.631111,56936,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.597221,71275,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.915001,68247,
7,cube0,31.514999,56727,16.938189,8.469094,67.752754,8.469094,0.000000,16.938189,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.489445,60281,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.489445,60281,
8,cube0,25.305555,45550,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.998890,71998,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.269444,68885,
9,cube0,24.283890,43711,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.452778,60215,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.440556,60193,
10,cube0,24.822779,44681,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.450001,60210,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.387779,60098,
11,cube0,25.479445,45863,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.957779,71924,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.115002,68607,
12,cube0,25.255556,45460,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.415554,60148,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.376110,60077,
13,cube0,25.277222,45499,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.419445,60155,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.371113,60068,
14,cube0,25.506666,45912,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.864445,71756,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.045555,68482,
15,cube0,25.522223,45940,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.384445,60092,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.351665,60033,
16,cube0,25.527222,45949,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.372776,60071,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.343334,60018,
17,cube0,25.579445,46043,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.991665,71985,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.095001,68571,
18,cube0,25.472778,45851,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.359444,60047,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.341110,60014,
19,cube0,25.006111,45011,11.292126,5.646063,45.168503,5.646063,0.000000,11.292126,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.340557,60013,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.318333,59973,
