block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,30.746111,55343,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.504444,71108,59.427017,62.718712,0.002068,0.010683,
0,vector1,NA,NA,37.924446,68264,39.643742,42.786568,0.002068,0.007581,
1,cube0,32.062778,57713,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.666111,60599,50.395519,50.015068,0.002068,0.010683,
1,vector1,NA,NA,33.647778,60566,33.622742,34.317474,0.002068,0.007581,
2,cube0,31.343334,56418,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.682777,71429,59.427017,62.718712,0.002068,0.010683,
2,vector1,NA,NA,37.994446,68390,39.643742,42.786568,0.002068,0.007581,
3,cube0,32.278332,58101,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.593334,60468,50.395519,50.015068,0.002068,0.010683,
3,vector1,NA,NA,33.592224,60466,33.622742,34.317474,0.002068,0.007581,
4,cube0,30.357779,54644,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.433334,70980,59.427017,62.718712,0.002068,0.010683,
4,vector1,NA,NA,37.874443,68174,39.643742,42.786568,0.002068,0.007581,
5,cube0,30.937222,55687,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.551666,60393,50.395519,50.015068,0.002068,0.010683,
5,vector1,NA,NA,33.551666,60393,33.622742,34.317474,0.002068,0.007581,
6,cube0,31.631111,56936,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.597221,71275,59.427017,62.718712,0.002068,0.010683,
6,vector1,NA,NA,37.915001,68247,39.643742,42.786568,0.002068,0.007581,
7,cube0,31.514999,56727,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.489445,60281,50.395519,50.015068,0.002068,0.010683,
7,vector1,NA,NA,33.489445,60281,33.622742,34.317474,0.002068,0.007581,
8,cube0,25.305555,45550,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.998890,71998,43.216640,48.079754,0.002068,0.010683,
8,vector1,NA,NA,38.269444,68885,28.836824,33.027260,0.002068,0.007581,
9,cube0,24.283890,43711,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.452778,60215,33.622742,34.317474,0.002068,0.010683,
9,vector1,NA,NA,33.440556,60193,22.440895,23.852409,0.002068,0.007581,
10,cube0,24.822779,44681,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.450001,60210,33.622742,34.317474,0.002068,0.010683,
10,vector1,NA,NA,33.387779,60098,22.440895,23.852409,0.002068,0.007581,
11,cube0,25.479445,45863,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.957779,71924,43.216640,48.079754,0.002068,0.010683,
11,vector1,NA,NA,38.115002,68607,28.836824,33.027260,0.002068,0.007581,
12,cube0,25.255556,45460,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.415554,60148,33.622742,34.317474,0.002068,0.010683,
12,vector1,NA,NA,33.376110,60077,22.440895,23.852409,0.002068,0.007581,
13,cube0,25.277222,45499,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.419445,60155,33.622742,34.317474,0.002068,0.010683,
13,vector1,NA,NA,33.371113,60068,22.440895,23.852409,0.002068,0.007581,
14,cube0,25.506666,45912,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.864445,71756,43.216640,48.079754,0.002068,0.010683,
14,vector1,NA,NA,38.045555,68482,28.836824,33.027260,0.002068,0.007581,
15,cube0,25.522223,45940,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.384445,60092,33.622742,34.317474,0.002068,0.010683,
15,vector1,NA,NA,33.351665,60033,22.440895,23.852409,0.002068,0.007581,
16,cube0,25.527222,45949,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.372776,60071,33.622742,34.317474,0.002068,0.010683,
16,vector1,NA,NA,33.343334,60018,22.440895,23.852409,0.002068,0.007581,
17,cube0,25.579445,46043,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.991665,71985,43.216640,48.079754,0.002068,0.010683,
17,vector1,NA,NA,38.095001,68571,28.836824,33.027260,0.002068,0.007581,
18,cube0,25.472778,45851,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.359444,60047,33.622742,34.317474,0.002068,0.010683,
18,vector1,NA,NA,33.341110,60014,22.440895,23.852409,0.002068,0.007581,
19,cube0,25.006111,45011,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.340557,60013,33.622742,34.317474,0.002068,0.010683,
19,vector1,NA,NA,33.318333,59973,22.440895,23.852409,0.002068,0.007581,
