block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,5009.203125,9016566,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.886665,68196,0.164512,0.072832,0.000000,0.001043,0.000000,0.054905,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.861111,68150,0.109255,0.043320,0.000000,0.000908,0.000000,0.043767,101984,
1,cube0,5070.015625,9126028,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.861111,68150,0.164444,0.072805,0.000000,0.001043,0.000000,0.054878,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.840000,68112,0.109268,0.043320,0.000000,0.000908,0.000000,0.043780,101984,
2,cube0,5006.987305,9012577,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.826111,68087,0.164458,0.072805,0.000000,0.001043,0.000000,0.054878,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.779446,68003,0.109268,0.043320,0.000000,0.000908,0.000000,0.043780,101984,
3,cube0,4991.713867,8985085,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.772778,67991,0.164458,0.072805,0.000000,0.001043,0.000000,0.054878,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.776112,67997,0.109268,0.043320,0.000000,0.000908,0.000000,0.043780,101984,
4,cube0,5003.514648,9006326,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.723888,67903,0.164228,0.072710,0.000000,0.001043,0.000000,0.054810,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.755554,67960,0.109201,0.043293,0.000000,0.000908,0.000000,0.043753,101984,
5,cube0,5001.793945,9003229,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.707222,67873,0.164458,0.072805,0.000000,0.001043,0.000000,0.054878,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.732777,67919,0.109268,0.043320,0.000000,0.000908,0.000000,0.043780,101984,
6,cube0,5038.730469,9069715,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.684444,67832,0.164146,0.072669,0.000000,0.001043,0.000000,0.054783,185920,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.710556,67879,0.108794,0.043130,0.000000,0.000908,0.000000,0.043591,101984,
7,cube0,5021.321289,9038378,0.043957,0.043957,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.668888,67804,0.164390,0.072778,0.000000,0.001043,0.000000,0.054864,185920,
