block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,5009.203125,9016566,1,833,27,707,26,711,0.119904,3.602991,2.342733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.886665,68196,7,6,1087,9,1089,6,53.846153,99.315384,99.047188,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.861111,68150,2,6,571,0,587,1,25.000000,99.913719,99.400169,
1,cube0,5070.015625,9126028,2,832,31,705,31,704,0.239808,4.214820,2.776573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.861111,68150,8,6,1103,1,1088,0,57.142857,99.954376,99.682686,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.840000,68112,4,5,579,0,577,1,44.444443,99.913567,99.485420,
2,cube0,5006.987305,9012577,2,832,31,704,30,705,0.239808,4.149660,2.734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.826111,68087,7,6,1090,0,1093,2,53.846153,99.908470,99.636032,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.779446,68003,3,5,583,1,575,1,37.500000,99.827583,99.400688,
3,cube0,4991.713867,8985085,2,832,33,704,29,705,0.239808,4.214820,2.776573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.772778,67991,7,7,1092,0,1093,1,50.000000,99.954254,99.636360,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.776112,67997,5,4,593,0,564,1,55.555557,99.913643,99.571548,
4,cube0,5003.514648,9006326,1,833,31,705,37,704,0.119904,4.603927,2.985720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.723888,67903,7,7,1079,1,1109,1,50.000000,99.908676,99.591652,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.755554,67960,4,5,578,7,576,12,44.444443,98.380219,97.969543,
5,cube0,5001.793945,9003229,2,832,32,704,31,705,0.239808,4.279891,2.818734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
