block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,5009.203125,9016566,0.198293,0.208157,0.044268,0.000962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,37.886665,68196,0.037778,0.023252,0.008835,0.005691,0.000000,0.136748,0.008428,0.051504,
0,vector1,NA,NA,NA,NA,NA,NA,37.861111,68150,0.018889,0.011626,0.004417,0.002846,0.000000,0.118103,0.004214,0.051491,
1,cube0,5070.015625,9126028,0.193279,0.206084,0.042249,0.000962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,37.861111,68150,0.037778,0.023252,0.008835,0.005691,0.000000,0.102710,0.008428,0.051504,
1,vector1,NA,NA,NA,NA,NA,NA,37.840000,68112,0.018889,0.011626,0.004417,0.002846,0.000000,0.079675,0.004214,0.051504,
2,cube0,5006.987305,9012577,0.185610,0.189756,0.045650,0.000962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,37.826111,68087,0.037778,0.023252,0.008835,0.005691,0.000000,0.106260,0.008428,0.051518,
2,vector1,NA,NA,NA,NA,NA,NA,37.779446,68003,0.018889,0.011626,0.004417,0.002846,0.000000,0.084634,0.004214,0.051491,
3,cube0,4991.713867,8985085,0.188672,0.202561,0.040298,0.000962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,37.772778,67991,0.037778,0.023252,0.008835,0.005691,0.000000,0.140542,0.008428,0.051518,
3,vector1,NA,NA,NA,NA,NA,NA,37.776112,67997,0.018889,0.011626,0.004417,0.002846,0.000000,0.091762,0.004214,0.051504,
4,cube0,5003.514648,9006326,0.192127,0.203672,0.053117,0.000962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
