block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,20.150555,36271,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,25.607222,46093,35.890770,28.651484,0.003016,0.002011,
0,vector1,NA,NA,25.594999,46071,18.001692,16.457310,0.003016,0.002011,
1,cube0,21.268333,38283,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,25.560556,46009,35.890770,28.651484,0.003016,0.002011,
1,vector1,NA,NA,25.591110,46064,18.001692,16.457310,0.003016,0.002011,
2,cube0,24.668333,44403,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,25.539444,45971,35.890770,28.651484,0.003016,0.002011,
2,vector1,NA,NA,25.558332,46005,18.001692,16.457310,0.003016,0.002011,
3,cube0,24.655001,44379,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,25.510000,45918,35.890770,28.651484,0.003016,0.002011,
3,vector1,NA,NA,25.530001,45954,18.001692,16.457310,0.003016,0.002011,
4,cube0,22.008888,39616,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,25.481112,45866,35.890770,28.651484,0.003016,0.002011,
4,vector1,NA,NA,25.506111,45911,18.001692,16.457310,0.003016,0.002011,
5,cube0,21.862778,39353,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,25.455000,45819,35.890770,28.651484,0.003016,0.002011,
5,vector1,NA,NA,25.465000,45837,18.001692,16.457310,0.003016,0.002011,
6,cube0,23.301111,41942,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,25.413889,45745,35.890770,28.651484,0.003016,0.002011,
6,vector1,NA,NA,25.442223,45796,18.001692,16.457310,0.003016,0.002011,
7,cube0,24.006666,43212,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,25.389999,45702,35.890770,28.651484,0.003016,0.002011,
7,vector1,NA,NA,25.410000,45738,18.001692,16.457310,0.003016,0.002011,
8,cube0,21.017778,37832,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,25.372223,45670,35.890770,28.651484,0.003016,0.002011,
8,vector1,NA,NA,25.364445,45656,18.001692,16.457310,0.003016,0.002011,
9,cube0,20.482222,36868,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,25.365000,45657,35.890770,28.651484,0.003016,0.002011,
9,vector1,NA,NA,25.334999,45603,18.001692,16.457310,0.003016,0.002011,
10,cube0,24.430555,43975,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,25.335556,45604,35.890770,28.651484,0.003016,0.002011,
10,vector1,NA,NA,25.339445,45611,18.001692,16.457310,0.003016,0.002011,
11,cube0,22.571667,40629,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,25.350555,45631,35.890770,28.651484,0.003016,0.002011,
11,vector1,NA,NA,25.332777,45599,18.001692,16.457310,0.003016,0.002011,
12,cube0,24.112778,43403,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,25.334444,45602,35.890770,28.651484,0.003016,0.002011,
12,vector1,NA,NA,25.322222,45580,18.001692,16.457310,0.003016,0.002011,
13,cube0,24.046112,43283,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,25.319445,45575,35.890770,28.651484,0.003016,0.002011,
13,vector1,NA,NA,25.314444,45566,18.001692,16.457310,0.003016,0.002011,
14,cube0,23.257778,41864,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,25.298889,45538,35.890770,28.651484,0.003016,0.002011,
14,vector1,NA,NA,25.303333,45546,18.001692,16.457310,0.003016,0.002011,
15,cube0,23.767778,42782,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,25.291111,45524,35.890770,28.651484,0.003016,0.002011,
15,vector1,NA,NA,25.301666,45543,18.001692,16.457310,0.003016,0.002011,
16,cube0,25.055000,45099,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,25.283333,45510,35.890770,28.651484,0.003016,0.002011,
16,vector1,NA,NA,25.316668,45570,18.001692,16.457310,0.003016,0.002011,
17,cube0,25.153889,45277,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,25.278889,45502,35.890770,28.651484,0.003016,0.002011,
17,vector1,NA,NA,25.298889,45538,18.001692,16.457310,0.003016,0.002011,
18,cube0,24.949444,44909,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,25.261667,45471,35.890770,28.651484,0.003016,0.002011,
18,vector1,NA,NA,25.278889,45502,18.001692,16.457310,0.003016,0.002011,
19,cube0,24.738890,44530,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,25.244444,45440,35.890770,28.651484,0.003016,0.002011,
19,vector1,NA,NA,25.273333,45492,18.001692,16.457310,0.003016,0.002011,
