block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,10.914444,19646,0.217932,0.158549,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,15.949445,28709,0.014938,0.005154,0.003302,0.006481,0.000000,0.060401,0.003827,0.070617,
0,vector1,NA,NA,NA,NA,NA,NA,15.978333,28761,0.001944,0.000031,0.001914,0.000000,0.000000,0.049290,0.001235,0.005679,
1,cube0,10.972222,19750,0.221204,0.161543,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,11.173333,20112,0.012994,0.005123,0.001389,0.006481,0.000000,0.013920,0.003827,0.065401,
1,vector1,NA,NA,NA,NA,NA,NA,11.221666,20199,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000463,
2,cube0,10.844444,19520,0.214444,0.154599,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,11.028889,19852,0.012994,0.005123,0.001389,0.006481,0.000000,0.014043,0.003827,0.065216,
2,vector1,NA,NA,NA,NA,NA,NA,11.082222,19948,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
3,cube0,10.849444,19529,0.220957,0.176265,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,11.010000,19818,0.012994,0.005123,0.001389,0.006481,0.000000,0.015802,0.003827,0.065154,
3,vector1,NA,NA,NA,NA,NA,NA,11.114445,20006,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
4,cube0,10.886111,19595,0.227654,0.177623,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,15.817778,28472,0.014938,0.005154,0.003302,0.006481,0.000000,0.059043,0.003827,0.070617,
4,vector1,NA,NA,NA,NA,NA,NA,15.852222,28534,0.001944,0.000031,0.001914,0.000000,0.000000,0.047778,0.001235,0.005494,
5,cube0,10.806111,19451,0.229414,0.182500,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,11.403334,20526,0.012994,0.005123,0.001389,0.006481,0.000000,0.013364,0.003827,0.065216,
5,vector1,NA,NA,NA,NA,NA,NA,11.036111,19865,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
6,cube0,10.802778,19445,0.224074,0.173580,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,11.353333,20436,0.012994,0.005123,0.001389,0.006481,0.000000,0.013765,0.003827,0.065216,
6,vector1,NA,NA,NA,NA,NA,NA,11.043889,19879,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
7,cube0,10.795000,19431,0.214784,0.155278,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,10.961111,19730,0.012994,0.005123,0.001389,0.006481,0.000000,0.015895,0.003827,0.065154,
7,vector1,NA,NA,NA,NA,NA,NA,10.993889,19789,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
