block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.914444,19646,1.209444,0.067191,0.926667,0.051481,1.953889,0.108549,0.001111,0.000062,1716.613770,1.797222,0.099846,135.843307,0.000000,4.745000,0.263611,0.084444,0.300000,1.918333,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612222,2.787778,0.294444,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.949445,28709,6.015000,0.334167,0.990000,0.055000,77.185005,0.425556,0.023642,89.640411,0.000000,6.530000,0.362778,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.128889,0.763889,NA,NA,NA,2.371111,1.116667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.978333,28761,4.187222,0.232623,0.816667,0.045370,74.736931,0.461111,0.025617,82.728378,0.000000,6.451667,0.358426,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.102778,0.230556,NA,NA,NA,1.251111,3.225556,
1,cube0,10.972222,19750,1.209444,0.067191,0.926667,0.051481,1.984444,0.110247,0.001111,0.000062,1716.613770,1.849444,0.102747,132.007553,0.000000,5.033889,0.279660,0.077222,0.291667,1.982778,0.000000,0.000000,0.000000,0.097222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570000,2.739444,0.270000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.173333,20112,2.167222,0.120401,0.197222,0.010957,77.972954,0.445000,0.024722,85.723534,0.000000,7.006111,0.389228,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.133889,0.761111,NA,NA,NA,1.360000,1.048889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.221666,20199,0.339444,0.018858,0.001111,0.000062,0.000000,0.467222,0.025957,81.646317,0.000000,4.930555,0.273920,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.100000,0.231111,NA,NA,NA,1.160556,3.145555,
2,cube0,10.844444,19520,1.209444,0.067191,0.926667,0.051481,1.888889,0.104938,0.001111,0.000062,1716.613770,1.852778,0.102932,131.770050,0.000000,3.881111,0.215617,0.076111,0.292222,2.192222,0.000000,0.000000,0.000000,0.118889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520556,2.751111,1.099444,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.028889,19852,2.167222,0.120401,0.199444,0.011080,77.104172,0.462778,0.025710,82.430435,0.000000,6.818333,0.378796,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.136667,0.758333,NA,NA,NA,1.235000,1.056667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.082222,19948,0.339444,0.018858,0.001111,0.000062,0.000000,0.504444,0.028025,75.621758,0.000000,5.587778,0.310432,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.123889,0.230556,NA,NA,NA,1.047222,3.149444,
3,cube0,10.849444,19529,1.209444,0.067191,0.926667,0.051481,1.880556,0.104475,0.001111,0.000062,1716.613770,1.825556,0.101420,133.734970,0.000000,4.849444,0.269414,0.076111,0.292222,2.142778,0.000000,0.000000,0.000000,0.097778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775000,2.776111,0.000000,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.010000,19818,2.167222,0.120401,0.231111,0.012840,66.539421,0.446111,0.024784,85.510025,0.000000,5.391667,0.299537,0.985556,2.251667,0.000000,0.000000,0.000000,0.000000,0.133889,0.761111,NA,NA,NA,1.747222,1.322778,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.114445,20006,0.339444,0.018858,0.001111,0.000062,0.000000,0.890556,0.049475,42.835026,0.000000,4.930000,0.273889,0.932222,1.938889,0.000000,0.000000,0.000000,0.000000,0.105556,0.230556,NA,NA,NA,1.496111,3.412222,
4,cube0,10.886111,19595,1.209444,0.067191,0.926667,0.051481,1.890556,0.105031,0.001111,0.000062,1716.613770,1.832778,0.101821,133.207993,0.000000,5.268889,0.292716,0.084444,0.307222,2.184444,0.000000,0.000000,0.000000,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433889,2.814445,0.000000,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.817778,28472,6.015000,0.334167,0.965556,0.053642,79.139053,0.424444,0.023580,89.875061,0.000000,5.554444,0.308580,1.004444,2.307778,0.000000,0.000000,0.000000,0.000000,0.126667,0.749444,NA,NA,NA,1.802222,1.047222,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.852222,28534,4.187222,0.232623,0.789444,0.043858,77.314064,0.448889,0.024938,84.980873,0.000000,5.271111,0.292839,0.951111,1.995000,0.000000,0.000000,0.000000,0.000000,0.108889,0.231111,NA,NA,NA,2.151111,3.136667,
5,cube0,10.806111,19451,1.209444,0.067191,0.926667,0.051481,1.987222,0.110401,0.001111,0.000062,1716.613770,1.876667,0.104259,130.092697,0.000000,5.255556,0.291975,0.077222,0.291667,2.058333,0.000000,0.000000,0.000000,0.135556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917222,2.885556,0.000000,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.403334,20526,2.167222,0.120401,0.187222,0.010401,82.137672,0.425556,0.023642,89.640411,0.000000,5.479445,0.304414,0.985000,2.251111,0.000000,0.000000,0.000000,0.000000,0.120556,0.774444,NA,NA,NA,2.015556,1.578333,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.036111,19865,0.339444,0.018858,0.001111,0.000062,0.000000,0.491111,0.027284,77.674835,0.000000,5.232222,0.290679,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.121111,0.231111,NA,NA,NA,1.850556,3.683889,
6,cube0,10.802778,19445,1.209444,0.067191,0.926667,0.051481,1.836667,0.102037,0.001111,0.000062,1716.613770,1.823333,0.101296,133.897964,0.000000,5.566667,0.309259,0.076111,0.292222,1.984444,0.000000,0.000000,0.000000,0.100556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560556,2.773333,0.551111,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.353333,20436,2.167222,0.120401,0.194444,0.010802,79.086845,0.411111,0.022840,92.789932,0.000000,5.702222,0.316790,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.113333,0.753889,NA,NA,NA,1.528333,1.042222,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.043889,19879,0.339444,0.018858,0.001111,0.000062,0.000000,0.466667,0.025926,81.743515,0.000000,5.427222,0.301512,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.127222,0.230556,NA,NA,NA,1.238333,3.138333,
7,cube0,10.795000,19431,1.209444,0.067191,0.926667,0.051481,2.133333,0.118519,0.001111,0.000062,1716.613770,1.799444,0.099969,135.675552,0.000000,3.883889,0.215772,0.078333,0.291111,1.978333,0.000000,0.000000,0.000000,0.122222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259444,2.752222,0.311667,NA,NA,
