block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,16.448889,29608,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.723333,35502,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.818333,32073,
1,cube0,16.457777,29624,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.571112,31628,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.043888,30679,
2,cube0,15.665000,28197,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.975000,30555,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.992777,30587,
3,cube0,15.528889,27952,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.959999,30528,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.990555,30583,
4,cube0,16.014444,28826,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.565001,35217,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.777779,32000,
5,cube0,15.707778,28274,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.923334,30462,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.006666,30612,
6,cube0,15.752778,28355,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.922222,30460,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.958334,30525,
7,cube0,15.985000,28773,1.345545,0.672773,5.382181,5.382181,0.000000,1.345545,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.087223,30757,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.888334,30399,
8,cube0,7.027222,12649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.838888,30310,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.978333,30561,
9,cube0,7.073333,12732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.817778,30272,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.838333,30309,
10,cube0,7.442222,13396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.788334,30219,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.830555,30295,
11,cube0,7.235556,13024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.781666,30207,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.840555,30313,
12,cube0,7.517222,13531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.787222,30217,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.863333,30354,
13,cube0,7.505000,13509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.787222,30217,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.787222,30217,
14,cube0,7.437222,13387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.756111,30161,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.763889,30175,
15,cube0,7.349444,13229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.766111,30179,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.812222,30262,
16,cube0,7.816111,14069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.762222,30172,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.750555,30151,
17,cube0,7.548889,13588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.751112,30152,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.776112,30197,
18,cube0,7.470556,13447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.753334,30156,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.743889,30139,
19,cube0,7.610000,13698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.745001,30141,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.716110,30089,
