block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,16.448889,29608,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.723333,35502,0.191692,0.008056,0.000000,0.001212,0.000000,0.054116,41792,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.818333,32073,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
1,cube0,16.457777,29624,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.571112,31628,0.136768,0.014899,0.000000,0.002247,0.000000,0.066869,31488,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.043888,30679,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
2,cube0,15.665000,28197,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.975000,30555,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.992777,30587,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
3,cube0,15.528889,27952,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.959999,30528,0.136995,0.014924,0.000000,0.002247,0.000000,0.066995,31488,
