block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,16.448889,29608,0.237778,0.010808,0.682778,0.031035,4.209445,0.191338,2.830000,0.128636,11.457572,4.673889,0.212449,6.529377,0.000000,8.462778,0.384672,0.168333,0.431111,0.000000,0.000000,0.000000,0.000000,0.091667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.317778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.723333,35502,4.217222,0.191692,2.593333,0.117879,29.557163,1.114444,0.050657,21.500460,0.065985,3.767222,0.171237,0.323333,0.683333,0.000000,0.000000,0.000000,0.010000,1.904444,2.499444,NA,9.676111,1.062778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.818333,32073,2.204444,0.100202,2.054445,0.093384,0.116050,0.126111,0.005732,7.562175,0.108853,7.280000,0.330909,0.192222,0.375556,0.000000,0.000000,0.000000,0.000000,3.792222,2.022778,NA,5.296111,2.319444,
1,cube0,16.457777,29624,0.237778,0.010808,0.700000,0.031818,1.933333,0.087879,1.600000,0.072727,20.265579,2.423333,0.110152,12.593223,0.000000,8.554444,0.388838,0.168333,0.438333,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.311111,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.571112,31628,3.008889,0.136768,2.986667,0.135758,5.228711,0.401667,0.018258,40.659763,0.072327,7.758333,0.352652,0.283889,0.590556,0.000000,0.000000,0.000000,0.000000,0.449444,2.878889,NA,4.481111,0.226111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.043888,30679,2.204444,0.100202,3.041111,0.138232,0.078399,0.126667,0.005758,7.529008,0.120715,7.592778,0.345126,0.177222,0.353889,0.000000,0.000000,0.000000,0.000000,0.639444,1.247778,NA,3.156667,0.858889,
2,cube0,15.665000,28197,0.237778,0.010808,0.702222,0.031919,3.871111,0.175960,1.979445,0.089975,16.380823,4.353889,0.197904,7.009269,0.000000,11.298889,0.513586,0.167778,0.446111,0.000000,0.000000,0.000000,0.000000,0.110556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.294445,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.975000,30555,3.015556,0.137071,2.002778,0.091035,7.797378,0.418889,0.019040,38.988075,0.080829,6.603889,0.300177,0.283889,0.597222,0.000000,0.000000,0.000000,0.002778,3.025556,1.929444,NA,5.884444,0.959444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.992777,30587,2.204444,0.100202,3.393333,0.154242,0.070261,0.141667,0.006439,6.731819,0.112782,4.594444,0.208838,0.175000,0.361667,0.000000,0.000000,0.000000,0.000000,2.417778,2.060000,NA,7.674445,2.142222,
3,cube0,15.528889,27952,0.237778,0.010808,0.685000,0.031136,4.034444,0.183384,1.923889,0.087449,16.853848,4.520555,0.205480,6.750847,0.000000,9.877778,0.448990,0.167778,0.453333,0.000000,0.000000,0.000000,0.000000,0.121111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.587778,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.959999,30528,3.013889,0.136995,3.293333,0.149697,4.741827,0.423889,0.019268,38.528194,0.070988,5.407778,0.245808,0.285556,0.603333,0.000000,0.000000,0.000000,0.026111,3.072222,2.028333,NA,7.797222,1.308333,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.990555,30583,2.204444,0.100202,2.927222,0.133056,0.081449,0.121111,0.005505,7.874375,0.112082,4.726666,0.214848,0.175556,0.368333,0.000000,0.000000,0.000000,0.000000,2.772222,1.872222,NA,6.250000,2.348333,
4,cube0,16.014444,28826,0.237778,0.010808,0.672778,0.030581,4.151111,0.188687,2.346667,0.106667,13.817441,4.607778,0.209444,6.623058,0.000000,11.947778,0.543081,0.172778,0.476667,0.000000,0.000000,0.000000,0.000000,0.106667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.333333,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.565001,35217,4.223889,0.191995,2.182778,0.099217,35.116528,1.402778,0.063763,17.081156,0.061750,7.953333,0.361515,0.331667,0.723889,0.000000,0.000000,0.000000,0.000556,0.596667,2.029444,NA,4.833889,0.678889,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.777779,32000,2.204444,0.100202,1.912222,0.086919,0.124681,0.130000,0.005909,7.335957,0.107097,7.242222,0.329192,0.198889,0.416667,0.000000,0.000000,0.000000,0.000000,3.426111,1.835556,NA,4.728889,1.967222,
5,cube0,15.707778,28274,0.237778,0.010808,0.696667,0.031667,3.762778,0.171035,2.713889,0.123359,11.947772,4.202778,0.191035,7.261287,0.000000,9.017777,0.409899,0.172778,0.483889,0.000000,0.000000,0.000000,0.000000,0.138889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.928333,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.923334,30462,3.015556,0.137071,1.946111,0.088460,8.024422,0.414444,0.018838,39.406181,0.071702,6.721111,0.305505,0.290000,0.632222,0.000000,0.000000,0.000000,0.000000,3.022778,2.047778,NA,7.390555,0.473333,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.006666,30612,2.204444,0.100202,1.865000,0.084773,0.127838,0.107222,0.004874,8.894372,0.117177,6.535555,0.297071,0.183889,0.395000,0.000000,0.000000,0.000000,0.000000,2.385556,2.630000,NA,4.885556,1.361667,
6,cube0,15.752778,28355,0.237778,0.010808,0.701667,0.031894,4.203889,0.191086,2.563889,0.116540,12.646775,4.677222,0.212601,6.524723,0.000000,13.101666,0.595530,0.171667,0.491667,0.000000,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.886667,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.922222,30460,3.015556,0.137071,2.202778,0.100126,7.089420,0.790556,0.035934,20.658476,0.068599,6.862222,0.311919,0.290556,0.638333,0.000000,0.000000,0.000000,0.000000,0.457222,2.281111,NA,6.891667,0.405000,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.958334,30525,2.204444,0.100202,2.315000,0.105227,0.102989,0.126111,0.005732,7.562175,0.105405,6.580000,0.299091,0.184444,0.401111,0.000000,0.000000,0.000000,0.000000,2.405000,2.476667,NA,6.391667,0.981667,
7,cube0,15.985000,28773,0.237778,0.010808,0.672778,0.030581,3.881667,0.176439,1.953333,0.088788,16.599791,4.325555,0.196616,7.055182,0.000000,7.865000,0.357500,0.171111,0.499444,0.000000,0.000000,0.000000,0.000000,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.636111,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.087223,30757,3.015556,0.137071,2.685555,0.122071,5.814967,0.448333,0.020379,36.427521,0.066792,7.168334,0.325833,0.291111,0.645556,0.000000,0.000000,0.000000,0.000556,0.770000,2.497222,NA,7.096111,0.487222,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.888334,30399,2.204444,0.100202,2.380556,0.108207,0.100152,0.117222,0.005328,8.135611,0.101828,6.467222,0.293965,0.185000,0.408333,0.000000,0.000000,0.000000,0.000000,2.593889,2.012778,NA,4.540555,1.154444,
8,cube0,7.027222,12649,0.000000,0.000000,0.005000,0.000227,0.042222,0.001919,2.822778,0.128308,11.317961,0.000556,0.000025,0.000000,0.000000,3.021667,0.137348,0.063889,0.187222,0.000000,0.000000,0.000000,0.000000,0.114444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.838888,30310,2.197778,0.099899,2.436667,0.110758,0.097846,0.158889,0.007222,6.002146,0.172529,5.999444,0.272702,0.123889,0.277778,0.000000,0.000000,0.000000,0.000000,2.266111,2.351667,NA,0.000000,3.621111,
