block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,16.448889,29608,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,19.723333,35502,9.986469,17.365944,0.003942,0.008541,
0,vector1,NA,NA,17.818333,32073,0.147169,5.571398,0.003942,0.002628,
1,cube0,16.457777,29624,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,17.571112,31628,4.204829,9.292672,0.003942,0.008541,
1,vector1,NA,NA,17.043888,30679,0.147169,5.571398,0.003942,0.002628,
2,cube0,15.665000,28197,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,16.975000,30555,4.204829,9.292672,0.003942,0.008541,
2,vector1,NA,NA,16.992777,30587,0.147169,5.571398,0.003942,0.002628,
3,cube0,15.528889,27952,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,16.959999,30528,4.204829,9.292672,0.003942,0.008541,
3,vector1,NA,NA,16.990555,30583,0.147169,5.571398,0.003942,0.002628,
4,cube0,16.014444,28826,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,19.565001,35217,9.986469,17.365944,0.003942,0.008541,
4,vector1,NA,NA,17.777779,32000,0.147169,5.571398,0.003942,0.002628,
5,cube0,15.707778,28274,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,16.923334,30462,4.204829,9.292672,0.003942,0.008541,
5,vector1,NA,NA,17.006666,30612,0.147169,5.571398,0.003942,0.002628,
6,cube0,15.752778,28355,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,16.922222,30460,4.204829,9.292672,0.003942,0.008541,
6,vector1,NA,NA,16.958334,30525,0.147169,5.571398,0.003942,0.002628,
7,cube0,15.985000,28773,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,17.087223,30757,4.204829,9.292672,0.003942,0.008541,
7,vector1,NA,NA,16.888334,30399,0.147169,5.571398,0.003942,0.002628,
8,cube0,7.027222,12649,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,16.838888,30310,0.147169,5.571398,0.003942,0.002628,
8,vector1,NA,NA,16.978333,30561,0.147169,5.571398,0.003942,0.002628,
9,cube0,7.073333,12732,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,16.817778,30272,0.147169,5.571398,0.003942,0.002628,
9,vector1,NA,NA,16.838333,30309,0.147169,5.571398,0.003942,0.002628,
10,cube0,7.442222,13396,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,16.788334,30219,0.147169,5.571398,0.003942,0.002628,
10,vector1,NA,NA,16.830555,30295,0.147169,5.571398,0.003942,0.002628,
11,cube0,7.235556,13024,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,16.781666,30207,0.147169,5.571398,0.003942,0.002628,
11,vector1,NA,NA,16.840555,30313,0.147169,5.571398,0.003942,0.002628,
12,cube0,7.517222,13531,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,16.787222,30217,0.147169,5.571398,0.003942,0.002628,
12,vector1,NA,NA,16.863333,30354,0.147169,5.571398,0.003942,0.002628,
13,cube0,7.505000,13509,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,16.787222,30217,0.147169,5.571398,0.003942,0.002628,
13,vector1,NA,NA,16.787222,30217,0.147169,5.571398,0.003942,0.002628,
14,cube0,7.437222,13387,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,16.756111,30161,0.147169,5.571398,0.003942,0.002628,
14,vector1,NA,NA,16.763889,30175,0.147169,5.571398,0.003942,0.002628,
15,cube0,7.349444,13229,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,16.766111,30179,0.147169,5.571398,0.003942,0.002628,
15,vector1,NA,NA,16.812222,30262,0.147169,5.571398,0.003942,0.002628,
16,cube0,7.816111,14069,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,16.762222,30172,0.147169,5.571398,0.003942,0.002628,
16,vector1,NA,NA,16.750555,30151,0.147169,5.571398,0.003942,0.002628,
17,cube0,7.548889,13588,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,16.751112,30152,0.147169,5.571398,0.003942,0.002628,
17,vector1,NA,NA,16.776112,30197,0.147169,5.571398,0.003942,0.002628,
18,cube0,7.470556,13447,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,16.753334,30156,0.147169,5.571398,0.003942,0.002628,
18,vector1,NA,NA,16.743889,30139,0.147169,5.571398,0.003942,0.002628,
19,cube0,7.610000,13698,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,16.745001,30141,0.147169,5.571398,0.003942,0.002628,
19,vector1,NA,NA,16.716110,30089,0.147169,5.571398,0.003942,0.002628,
