block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,16.265556,29278,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.028889,37852,2,50,350,8,356,8,3.846154,97.783936,91.472870,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.128334,34431,1,2,43,4,34,2,33.333332,92.771088,90.697678,
1,cube0,16.293888,29329,1,129,8,515,11,513,0.769231,1.814709,1.699235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.257778,32864,2,34,97,1,100,0,5.555555,99.494949,85.042732,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.204445,32768,1,2,34,2,34,1,33.333332,95.774651,93.243240,
2,cube0,16.029444,28853,2,128,3,520,2,522,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.231667,32817,2,34,99,2,100,1,5.555555,98.514854,84.453781,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.180555,32725,1,2,41,0,35,1,33.333332,98.701302,96.250000,
3,cube0,17.230000,31014,2,128,12,511,10,514,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.604445,33488,2,34,96,1,100,0,5.555555,99.492386,84.978539,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.169445,32705,1,2,35,3,33,0,33.333332,95.774651,93.243240,
4,cube0,16.725555,30106,2,128,11,514,11,511,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.704445,37268,2,50,360,0,362,1,3.846154,99.861687,93.419357,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.857779,33944,1,2,41,1,37,1,33.333332,97.500000,95.180725,
5,cube0,16.590555,29863,1,129,11,514,11,511,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.132778,32639,2,34,103,1,107,1,5.555555,99.056602,85.483871,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.131111,32636,1,2,40,0,33,1,33.333332,98.648651,96.103897,
6,cube0,16.478333,29661,2,128,4,521,2,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.098888,32578,2,34,110,1,104,0,5.555555,99.534882,86.055779,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100555,32581,1,2,40,1,44,1,33.333332,97.674416,95.505615,
7,cube0,16.781666,30207,2,128,10,514,12,511,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.245001,32841,2,34,104,2,97,3,5.555555,97.572815,83.884300,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.005556,32410,1,2,39,0,41,1,33.333332,98.765434,96.428574,
8,cube0,6.903333,12426,1,65,2,1,3,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
