block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,28.393333,51108,513,1089,3,1653,1,1661,32.022472,0.120555,10.508130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.764446,66176,4,146,2151,6,2142,7,2.666667,99.698097,96.431778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.090557,63163,3,98,1439,2,1447,1,2.970297,99.896156,96.622070,
1,cube0,28.542223,51376,514,1088,121,1543,124,1530,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.883333,55590,4,98,1763,0,1760,1,3.921569,99.971626,97.269722,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.866667,55560,3,66,1181,0,1183,2,4.347826,99.915466,97.207390,
2,cube0,29.553888,53197,514,1088,126,1536,119,1537,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.676109,66017,4,146,2156,1,2151,0,2.666667,99.976784,96.702560,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.065556,63118,3,98,1438,0,1450,1,2.970297,99.965385,96.688965,
3,cube0,27.908333,50235,514,1088,3,1657,2,1656,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.843334,55518,4,98,1753,2,1766,1,3.921569,99.914818,97.213028,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.824444,55484,3,66,1186,0,1180,2,4.347826,99.915543,97.209686,
4,cube0,27.845556,50122,513,1089,3,1654,2,1659,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.658333,65985,4,146,2148,0,2157,2,2.666667,99.953568,96.679382,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.060555,63109,3,98,1437,2,1456,0,2.970297,99.930916,96.662216,
5,cube0,29.280001,52704,514,1088,125,1516,120,1557,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.809444,55457,4,98,1769,0,1755,1,3.921569,99.971634,97.270470,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.747223,55345,3,66,1184,0,1186,1,4.347826,99.957825,97.254097,
6,cube0,28.712223,51682,514,1088,3,1656,2,1657,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.663334,65994,4,146,2155,0,2150,1,2.666667,99.976776,96.701080,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.829445,62693,3,98,1432,1,1457,0,2.970297,99.965401,96.690071,
7,cube0,29.100555,52381,514,1088,120,1538,125,1535,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.680000,55224,4,98,1773,1,1749,0,3.921569,99.971619,97.268967,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.709999,55278,3,66,1179,0,1184,1,4.347826,99.957695,97.246201,
