block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,28.393333,51108,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,36.764446,66176,63.447514,66.961906,0.002208,0.011406,
0,vector1,NA,NA,35.090557,63163,42.325813,45.681267,0.002208,0.008094,
1,cube0,28.542223,51376,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,30.883333,55590,53.804993,53.398808,0.002208,0.011406,
1,vector1,NA,NA,30.866667,55560,35.897469,36.639198,0.002208,0.008094,
2,cube0,29.553888,53197,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,36.676109,66017,63.447514,66.961906,0.002208,0.011406,
2,vector1,NA,NA,35.065556,63118,42.325813,45.681267,0.002208,0.008094,
3,cube0,27.908333,50235,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,30.843334,55518,53.804993,53.398808,0.002208,0.011406,
3,vector1,NA,NA,30.824444,55484,35.897469,36.639198,0.002208,0.008094,
4,cube0,27.845556,50122,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,36.658333,65985,63.447514,66.961906,0.002208,0.011406,
4,vector1,NA,NA,35.060555,63109,42.325813,45.681267,0.002208,0.008094,
5,cube0,29.280001,52704,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,30.809444,55457,53.804993,53.398808,0.002208,0.011406,
5,vector1,NA,NA,30.747223,55345,35.897469,36.639198,0.002208,0.008094,
6,cube0,28.712223,51682,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,36.663334,65994,63.447514,66.961906,0.002208,0.011406,
6,vector1,NA,NA,34.829445,62693,42.325813,45.681267,0.002208,0.008094,
7,cube0,29.100555,52381,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,30.680000,55224,53.804993,53.398808,0.002208,0.011406,
7,vector1,NA,NA,30.709999,55278,35.897469,36.639198,0.002208,0.008094,
8,cube0,22.690001,40842,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,37.015556,66628,46.140434,51.332554,0.002208,0.011406,
8,vector1,NA,NA,35.211113,63380,30.787760,35.261700,0.002208,0.008094,
9,cube0,22.941111,41294,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,30.634445,55142,35.897469,36.639198,0.002208,0.011406,
9,vector1,NA,NA,30.677221,55219,23.959118,25.466129,0.002208,0.008094,
10,cube0,23.200001,41760,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,30.627222,55129,35.897469,36.639198,0.002208,0.011406,
10,vector1,NA,NA,30.677778,55220,23.959118,25.466129,0.002208,0.008094,
11,cube0,23.615000,42507,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,37.228889,67012,46.140434,51.332554,0.002208,0.011406,
11,vector1,NA,NA,35.252224,63454,30.787760,35.261700,0.002208,0.008094,
12,cube0,23.282223,41908,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,30.594444,55070,35.897469,36.639198,0.002208,0.011406,
12,vector1,NA,NA,30.616112,55109,23.959118,25.466129,0.002208,0.008094,
13,cube0,23.239445,41831,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,30.572779,55031,35.897469,36.639198,0.002208,0.011406,
13,vector1,NA,NA,30.636667,55146,23.959118,25.466129,0.002208,0.008094,
14,cube0,22.285000,40113,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,36.976112,66557,46.140434,51.332554,0.002208,0.011406,
14,vector1,NA,NA,35.222221,63400,30.787760,35.261700,0.002208,0.008094,
15,cube0,22.327778,40190,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,30.572779,55031,35.897469,36.639198,0.002208,0.011406,
15,vector1,NA,NA,30.578888,55042,23.959118,25.466129,0.002208,0.008094,
16,cube0,23.497778,42296,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,30.572779,55031,35.897469,36.639198,0.002208,0.011406,
16,vector1,NA,NA,30.585556,55054,23.959118,25.466129,0.002208,0.008094,
17,cube0,23.069445,41525,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,36.986668,66576,46.140434,51.332554,0.002208,0.011406,
17,vector1,NA,NA,35.169445,63305,30.787760,35.261700,0.002208,0.008094,
18,cube0,23.462223,42232,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,30.571112,55028,35.897469,36.639198,0.002208,0.011406,
18,vector1,NA,NA,30.584999,55053,23.959118,25.466129,0.002208,0.008094,
19,cube0,22.560556,40609,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,30.574444,55034,35.897469,36.639198,0.002208,0.011406,
19,vector1,NA,NA,30.529444,54953,23.959118,25.466129,0.002208,0.008094,
