block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,28.393333,51108,19.597027,10.125229,9.766137,18.855295,54,0.071944,30,0.194000,18,0.020042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.764446,66176,1.727764,12.491707,12.674196,1.748368,50,0.176431,11,0.038028,538.250000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.676500,73.375000,0.924927,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.090557,63163,1.159692,8.329767,8.503426,1.180296,34,0.137236,8,0.036806,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.785226,49.250000,0.620820,
1,cube0,28.542223,51376,19.597027,10.125229,9.766137,18.855295,54,0.071097,30,0.145056,18,0.046542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.883333,55590,1.162635,10.231191,10.372473,1.183239,38,0.161708,8,0.022931,440.500000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.649273,49.375000,0.622396,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.866667,55560,0.782939,6.822756,6.964038,0.803543,26,0.128431,6,0.020472,295.750000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.100407,33.250000,0.419132,
2,cube0,29.553888,53197,19.597027,10.125229,9.766137,18.855295,54,0.071417,30,0.129444,18,0.036986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.676109,66017,1.727764,12.491707,12.680082,1.748368,50,0.171083,11,0.037250,538.500000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.676500,73.375000,0.924927,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.065556,63118,1.159692,8.329767,8.503426,1.180296,34,0.127819,8,0.034250,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.785226,49.250000,0.620820,
3,cube0,27.908333,50235,19.597027,10.125229,9.766137,18.855295,54,0.071056,30,0.160847,18,0.061514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
