block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,30.642221,55156,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.241665,70635,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.531666,67557,
1,cube0,31.778334,57201,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.328335,59991,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.296665,59934,
2,cube0,31.958889,57526,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.207779,70574,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.479443,67463,
3,cube0,31.575001,56835,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.261112,59870,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.235554,59824,
4,cube0,30.602222,55084,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.098331,70377,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.503334,67506,
5,cube0,31.076111,55937,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.222221,59800,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.194443,59750,
6,cube0,31.648890,56968,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.093887,70369,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.401112,67322,
7,cube0,31.526112,56747,17.072430,8.536215,68.289719,8.536215,0.000000,17.072430,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.119446,59615,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.125000,59625,
8,cube0,24.519444,44135,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.365555,70858,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.525555,67546,
9,cube0,24.901112,44822,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.070557,59527,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.103889,59587,
10,cube0,24.817778,44672,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.056667,59502,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.105556,59590,
11,cube0,24.133333,43440,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.575554,71236,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.626667,67728,
12,cube0,24.298334,43737,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.032223,59458,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.056667,59502,
13,cube0,24.280556,43705,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.027222,59449,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.047222,59485,
14,cube0,25.278334,45501,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.341110,70814,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.645557,67762,
15,cube0,25.416666,45750,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.027222,59449,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.023335,59442,
16,cube0,25.558889,46006,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.004444,59408,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.004444,59408,
17,cube0,25.782223,46408,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.468887,71044,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.653332,67776,
18,cube0,26.155001,47079,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.988335,59379,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.000557,59401,
19,cube0,25.754444,46358,11.381619,5.690810,45.526478,5.690810,0.000000,11.381619,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.978889,59362,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.969444,59345,
