block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,12.830000,23094,2,128,13,512,9,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.087223,30757,2,50,357,5,348,12,3.846154,97.645432,91.343666,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.232223,27418,1,2,34,5,41,1,33.333332,92.592590,90.476189,
1,cube0,13.404445,24128,1,129,9,514,12,512,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.746667,26544,2,34,97,1,100,1,5.555555,98.994972,84.680855,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.490556,26083,1,2,35,1,33,1,33.333332,97.142860,94.520546,
2,cube0,13.578333,24441,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.768888,26584,2,34,95,1,102,0,5.555555,99.494949,85.042732,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.450556,26011,1,2,39,2,35,0,33.333332,97.368423,94.936707,
3,cube0,12.353889,22237,2,128,2,520,3,522,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.423333,25962,2,34,94,2,103,0,5.555555,98.994972,84.680855,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.424444,25964,1,2,37,1,32,1,33.333332,97.183098,94.594597,
4,cube0,12.887222,23197,2,128,12,515,10,510,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.047222,30685,2,50,364,6,363,1,3.846154,99.046318,92.748093,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.148889,27268,1,2,41,0,44,1,33.333332,98.837212,96.629211,
5,cube0,12.349444,22229,1,129,3,519,3,522,0.769231,0.573066,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
