block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,21.501667,38703,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.908333,44835,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.898890,44818,
1,cube0,23.818890,42874,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.859444,44747,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.889444,44801,
2,cube0,24.342777,43817,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.843889,44719,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.859444,44747,
3,cube0,24.737778,44528,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.848888,44728,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.827223,44689,
4,cube0,21.155556,38080,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.777222,44599,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.805555,44650,
5,cube0,22.120556,39817,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.758333,44565,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.771667,44589,
6,cube0,23.122223,41620,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.715000,44487,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.741667,44535,
7,cube0,22.746111,40943,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.693333,44448,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.709444,44477,
8,cube0,20.963333,37734,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.672777,44411,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.667223,44401,
9,cube0,21.036667,37866,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.664444,44396,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.638889,44350,
10,cube0,21.568890,38824,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.638334,44349,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.639999,44352,
11,cube0,21.732222,39118,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.642778,44357,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.622223,44320,
12,cube0,22.727777,40910,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.622778,44321,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.609444,44297,
13,cube0,22.555000,40599,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.609444,44297,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.604445,44288,
14,cube0,22.080000,39744,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.593889,44269,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.592777,44267,
15,cube0,22.238333,40029,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.579445,44243,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.587778,44258,
16,cube0,22.989445,41381,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.572779,44231,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.604445,44288,
17,cube0,24.022778,43241,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.568333,44223,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.589445,44261,
18,cube0,24.100555,43381,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.555555,44200,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.567778,44222,
19,cube0,23.941668,43095,12.592972,6.296486,50.371887,8.395314,0.000000,12.592972,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.533333,44160,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.561111,44210,
