block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,21.501667,38703,1,833,4,705,1,708,0.119904,0.352609,0.266430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.908333,44835,7,6,1042,3,1034,2,53.846153,99.759727,99.474693,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.898890,44818,2,6,527,2,524,0,25.000000,99.810066,99.245995,
1,cube0,23.818890,42874,2,832,5,701,4,708,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.859444,44747,8,6,1039,0,1041,1,57.142857,99.951942,99.665871,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.889444,44801,4,5,523,1,527,2,44.444443,99.715103,99.246704,
2,cube0,24.342777,43817,2,832,6,705,3,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.843889,44719,7,6,1041,1,1039,0,53.846153,99.951942,99.665710,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.859444,44747,3,5,518,1,533,1,37.500000,99.810066,99.340248,
3,cube0,24.737778,44528,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.848888,44728,7,7,1046,1,1034,0,50.000000,99.951942,99.618141,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.827223,44689,5,4,522,1,530,0,55.555557,99.905037,99.529190,
4,cube0,21.155556,38080,1,833,6,705,2,705,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.777222,44599,7,7,1044,0,1035,2,50.000000,99.903893,99.570404,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.805555,44650,4,5,530,1,522,0,44.444443,99.905037,99.435028,
5,cube0,22.120556,39817,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.758333,44565,8,6,1040,1,1044,0,57.142857,99.952042,99.666512,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.771667,44589,2,6,525,0,530,1,25.000000,99.905304,99.342102,
6,cube0,23.122223,41620,2,832,3,705,6,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.715000,44487,7,6,1040,2,1040,1,53.846153,99.855980,99.570610,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.741667,44535,5,4,528,1,523,1,55.555557,99.810066,99.435028,
7,cube0,22.746111,40943,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.693333,44448,7,7,1038,0,1042,1,50.000000,99.951942,99.618141,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.709444,44477,3,5,525,1,527,0,37.500000,99.905037,99.434494,
8,cube0,20.963333,37734,1,833,3,704,5,706,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.672777,44411,9,6,1039,0,1040,2,60.000000,99.903893,99.618324,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.667223,44401,3,5,525,2,525,1,37.500000,99.715103,99.245995,
9,cube0,21.036667,37866,2,832,6,704,3,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.664444,44396,7,7,1040,0,1040,1,50.000000,99.951942,99.618141,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.638889,44350,4,5,525,1,527,0,44.444443,99.905037,99.435028,
10,cube0,21.568890,38824,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.638334,44349,7,6,1041,1,1038,1,53.846153,99.903893,99.617958,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.639999,44352,2,5,530,0,521,2,28.571428,99.810066,99.339622,
11,cube0,21.732222,39118,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.642778,44357,7,7,1037,0,1043,1,50.000000,99.951942,99.618141,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.622223,44320,4,5,527,0,525,1,44.444443,99.905037,99.435028,
12,cube0,22.727777,40910,1,833,5,705,4,704,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.622778,44321,8,6,1041,1,1038,1,57.142857,99.903893,99.618141,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.609444,44297,4,5,531,0,521,1,44.444443,99.905037,99.435028,
13,cube0,22.555000,40599,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.609444,44297,8,6,1035,0,1045,1,57.142857,99.951942,99.665871,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.604445,44288,2,6,528,0,524,1,25.000000,99.905037,99.340248,
14,cube0,22.080000,39744,2,832,5,704,3,706,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
