block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,42.306110,76151,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.875557,91576,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.764446,91376,
1,cube0,42.237221,76027,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.438332,79989,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.432777,79979,
2,cube0,42.514999,76527,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,51.047222,91885,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,51.060555,91909,
3,cube0,42.075554,75736,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.228889,79612,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.263889,79675,
4,cube0,42.266109,76079,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.717777,91292,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.766109,91379,
5,cube0,42.193890,75949,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.305557,79750,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.301109,79742,
6,cube0,42.575001,76635,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.886112,91595,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.909443,91637,
7,cube0,42.253334,76056,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.386665,79896,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.401112,79922,
8,cube0,42.430557,76375,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.778889,91402,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.822224,91480,
9,cube0,42.235001,76023,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.285000,79713,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.309444,79757,
10,cube0,42.411667,76341,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.944443,91700,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.965000,91737,
11,cube0,42.029999,75654,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.091110,79364,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.112221,79402,
12,cube0,42.541111,76574,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.977779,91760,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.985001,91773,
13,cube0,42.193890,75949,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.297779,79736,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.304443,79748,
14,cube0,42.443333,76398,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,51.039444,91871,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,51.046112,91883,
15,cube0,41.893333,75408,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.023888,79243,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.036110,79265,
16,cube0,41.780556,75205,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.744999,75141,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.692780,75047,
17,cube0,41.888332,75399,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.868332,75363,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.819443,75275,
18,cube0,41.721111,75098,22.488554,11.244277,89.954216,11.244277,0.000000,22.488554,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.711666,75081,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.656113,74981,
19,cube0,41.721111,75098,4.497711,2.248855,17.990843,2.248855,0.000000,4.497711,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.725555,75106,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.675556,75016,
