block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,42.306110,76151,1537,1024,510,2147,516,2147,60.015617,19.285715,32.521255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.875557,91576,1,128,2458,1,2442,0,0.775194,99.979599,97.435387,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.764446,91376,65,64,2439,0,2461,1,50.387596,99.979599,98.707756,
1,cube0,42.237221,76027,1537,1024,2242,513,2245,512,60.015617,81.404205,74.619102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.438332,79989,1,144,1294,0,1290,1,0.689655,99.961319,94.688644,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.432777,79979,17,128,516,1,520,0,11.724138,99.903564,89.086296,
2,cube0,42.514999,76527,1537,1024,1191,1558,1200,1563,60.015617,43.378082,48.656013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.047222,91885,1,192,2071,1,2055,0,0.518135,99.975769,95.532410,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.060555,91909,65,128,1669,0,1683,1,33.678757,99.970177,96.362099,
3,cube0,42.075554,75736,1537,1024,1548,1202,1555,1207,60.015617,56.295357,57.475536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.228889,79612,1,144,1679,1,1679,0,0.689655,99.970230,95.861870,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.263889,79675,17,128,1276,0,1308,1,11.724138,99.961319,95.274727,
4,cube0,42.266109,76079,1537,1024,1709,1033,1730,1040,60.015617,62.391148,61.637558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.717777,91292,1,192,1664,1,1687,1,0.518135,99.940353,94.529045,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.766109,91379,65,128,910,1,894,0,33.678757,99.944595,93.543541,
5,cube0,42.193890,75949,1537,1024,1610,1044,1613,1053,60.015617,60.582706,60.398426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.305557,79750,1,80,2095,0,2037,1,1.234568,99.975807,98.077835,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.301109,79742,17,64,2028,1,2104,0,20.987654,99.975807,98.457520,
6,cube0,42.575001,76635,1537,1024,1030,1630,1029,1631,60.015617,38.703007,45.628727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.886112,91595,1,128,1475,0,1490,1,0.775194,99.966286,95.831985,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.909443,91637,65,64,516,1,514,0,50.387596,99.903008,94.396553,
7,cube0,42.253334,76056,1537,1024,707,2052,704,2049,60.015617,25.598694,36.516785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.386665,79896,1,144,1871,1,1874,0,0.689655,99.973305,96.273453,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.401112,79922,17,128,1673,1,1685,0,11.724138,99.970230,96.318497,
8,cube0,42.430557,76375,1537,1024,1708,1048,1707,1049,60.015617,61.955734,61.340271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.778889,91402,1,192,1868,1,1871,0,0.518135,99.973259,95.092804,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.822224,91480,65,128,1294,0,1284,1,33.678757,99.961227,95.346321,
9,cube0,42.235001,76023,1537,1024,1704,1051,1706,1051,60.015617,61.865021,61.278336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.285000,79713,1,144,1494,1,1476,1,0.689655,99.932709,95.316010,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.309444,79757,17,128,913,1,897,0,11.724138,99.944778,93.404907,
10,cube0,42.411667,76341,1537,1024,1139,1633,1116,1624,60.015617,40.910740,46.971386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.944443,91700,1,192,2244,0,2269,1,0.518135,99.977844,95.899727,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.965000,91737,65,128,2072,0,2054,1,33.678757,99.975769,97.013885,
11,cube0,42.029999,75654,1537,1024,1541,1122,1534,1123,60.015617,57.800751,58.520493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.091110,79364,1,80,1106,0,1091,1,1.234568,99.954506,96.445808,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.112221,79402,17,64,131,1,131,0,20.987654,99.619774,81.104652,
12,cube0,42.541111,76574,1537,1024,592,2077,583,2068,60.015617,22.086466,34.411877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.977779,91760,1,128,2425,2,2474,0,0.775194,99.959190,97.415504,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.985001,91773,65,64,2474,0,2426,1,50.387596,99.979599,98.707756,
13,cube0,42.193890,75949,1537,1024,2249,513,2238,512,60.015617,81.404205,74.619102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.297779,79736,1,144,1303,1,1281,0,0.689655,99.961319,94.688644,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.304443,79748,17,128,510,0,526,1,11.724138,99.903564,89.086296,
14,cube0,42.443333,76398,1537,1024,1197,1566,1194,1555,60.015617,43.378082,48.656013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.039444,91871,1,192,2073,1,2053,0,0.518135,99.975769,95.532410,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.046112,91883,65,128,1667,0,1685,1,33.678757,99.970177,96.362099,
15,cube0,41.893333,75408,1537,1024,1385,1367,1394,1366,60.015617,50.417271,53.462158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.023888,79243,1,144,1667,0,1691,1,0.689655,99.970230,95.861870,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.036110,79265,17,128,1311,1,1273,0,11.724138,99.961319,95.274727,
16,cube0,41.780556,75205,1537,1024,1938,801,1969,804,60.015617,70.881714,67.434662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.744999,75141,1,128,1170,1,1157,1,0.775194,99.914124,94.711143,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.692780,75047,1,128,390,0,390,1,0.775194,99.871956,85.824173,
17,cube0,41.888332,75399,1537,1024,1029,1636,1026,1629,60.015617,38.627819,45.577972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.868332,75363,1,64,1925,1,1951,0,1.538462,99.974205,98.351089,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.819443,75275,1,64,1964,1,1912,0,1.538462,99.974205,98.351089,
18,cube0,41.721111,75098,1537,1024,1538,1043,1541,1054,60.015617,59.486088,59.661369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.711666,75081,1,64,977,1,964,0,1.538462,99.948509,96.761337,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.656113,74981,1,64,1,1,4,0,1.538462,83.333336,8.450705,
19,cube0,41.721111,75098,1,512,28,512,27,513,0.194932,5.092593,3.515380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.725555,75106,1,64,196,1,197,0,1.538462,99.746193,85.838783,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.675556,75016,1,64,3,0,2,1,1.538462,83.333336,8.450705,
