block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,58.938889,106090,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,68.837219,123907,109.396187,85.795761,0.001221,0.006309,
0,vector1,NA,NA,67.599998,121680,72.950325,57.776760,0.001221,0.004477,
1,cube0,62.001110,111602,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,69.176666,124518,109.773895,88.299721,0.001221,0.011803,
1,vector1,NA,NA,67.700554,121861,73.204308,59.971394,0.001221,0.008140,
2,cube0,62.412777,112343,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,69.755554,125560,110.086487,88.924896,0.001221,0.011803,
2,vector1,NA,NA,68.149445,122669,73.412697,60.388180,0.001221,0.008140,
3,cube0,62.042778,111677,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,70.100555,126181,110.389305,89.550072,0.001221,0.011803,
3,vector1,NA,NA,68.076668,122538,73.406181,60.388180,0.001221,0.008140,
4,cube0,62.395557,112312,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,68.749443,123749,109.402695,87.544304,0.001221,0.011803,
4,vector1,NA,NA,67.372223,121270,72.947075,59.463436,0.001221,0.008140,
5,cube0,59.564445,107216,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,63.782776,114809,104.762711,79.755638,0.001221,0.006309,
5,vector1,NA,NA,63.755001,114759,69.857002,53.719624,0.001221,0.004477,
6,cube0,59.273335,106692,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,68.597221,123475,109.402695,85.805527,0.001221,0.006309,
6,vector1,NA,NA,67.255554,121060,72.953583,57.780022,0.001221,0.004477,
7,cube0,61.849998,111330,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.169998,124506,109.773895,88.299721,0.001221,0.011803,
7,vector1,NA,NA,67.756668,121962,73.204308,59.971394,0.001221,0.008140,
8,cube0,61.646111,110963,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,69.503891,125107,110.086487,88.924896,0.001221,0.011803,
8,vector1,NA,NA,67.873337,122172,73.412697,60.388180,0.001221,0.008140,
9,cube0,61.539444,110771,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,70.044998,126081,110.389305,89.550072,0.001221,0.011803,
9,vector1,NA,NA,67.809998,122058,73.406181,60.388180,0.001221,0.008140,
10,cube0,61.448334,110607,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,68.474442,123254,109.405952,87.557327,0.001221,0.011803,
10,vector1,NA,NA,67.091110,120764,72.947075,59.463436,0.001221,0.008140,
11,cube0,59.237221,106627,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,63.628334,114531,104.762711,79.755638,0.001221,0.006309,
11,vector1,NA,NA,63.650555,114571,69.857002,53.719624,0.001221,0.004477,
12,cube0,58.899445,106019,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,68.396111,123113,109.402695,85.812035,0.001221,0.006309,
12,vector1,NA,NA,67.404999,121329,72.956841,57.789791,0.001221,0.004477,
13,cube0,61.847778,111326,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,69.130554,124435,109.773895,88.299721,0.001221,0.011803,
13,vector1,NA,NA,67.592224,121666,73.204308,59.971394,0.001221,0.008140,
14,cube0,62.198334,111957,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,69.448891,125008,110.086487,88.924896,0.001221,0.011803,
14,vector1,NA,NA,67.921112,122258,73.412697,60.388180,0.001221,0.008140,
15,cube0,62.286110,112115,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.700554,125461,110.389305,89.550072,0.001221,0.011803,
15,vector1,NA,NA,67.708885,121876,73.406181,60.388180,0.001221,0.008140,
16,cube0,51.456665,92622,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,63.597778,114476,83.819290,64.165283,0.001221,0.006309,
16,vector1,NA,NA,63.616112,114509,55.894722,43.326061,0.001221,0.004477,
17,cube0,51.865555,93358,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,69.050003,124290,88.830475,70.964088,0.001221,0.006309,
17,vector1,NA,NA,67.571114,121628,59.242020,47.884640,0.001221,0.004477,
18,cube0,54.098888,97378,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,69.795555,125632,89.445877,73.959724,0.001221,0.011803,
18,vector1,NA,NA,67.734444,121922,59.443897,49.994614,0.001221,0.008140,
19,cube0,50.631668,91137,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,63.539444,114371,83.819290,64.165283,0.001221,0.006309,
19,vector1,NA,NA,63.582222,114448,55.894722,43.326061,0.001221,0.004477,
