block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,58.938889,106090,3841,2625,2,2863,2,2899,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.837219,123907,4,146,8102,9,8144,7,2.666667,99.901611,99.012917,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.599998,121680,3,98,5420,1,5445,0,2.970297,99.990799,99.097290,
1,cube0,62.001110,111602,3842,2624,643,2560,642,2561,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.176666,124518,7,242,8142,1,8117,2,2.811245,99.981552,98.516144,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.700554,121861,5,162,5432,1,5430,1,2.994012,99.981590,98.513283,
2,cube0,62.412777,112343,3842,2624,317,2884,328,2877,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.755554,125560,7,242,8125,0,8119,2,2.811245,99.987686,98.520767,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.149445,122669,5,162,5400,1,5461,1,2.994012,99.981590,98.513145,
3,cube0,62.042778,111677,3842,2624,332,2876,313,2885,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.100555,126181,7,242,8161,0,8100,1,2.811245,99.993851,98.528252,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.076668,122538,5,162,5427,2,5416,1,2.994012,99.972343,98.501770,
4,cube0,62.395557,112312,3841,2625,332,2872,313,2889,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.749443,123749,7,242,8138,1,8122,1,2.811245,99.987701,98.522194,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.372223,121270,5,162,5433,2,5427,1,2.994012,99.972382,98.504082,
5,cube0,59.564445,107216,3842,2624,5,2881,0,2880,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.782776,114809,4,98,7761,0,7718,2,3.921569,99.987083,99.358276,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.755001,114759,3,66,5161,1,5177,1,4.347826,99.980659,99.346718,
6,cube0,59.273335,106692,3842,2624,30,2851,31,2854,59.418495,1.057926,31.908110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.597221,123475,4,146,8140,0,8120,1,2.666667,99.993851,99.104256,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.255554,121060,3,98,5418,0,5444,1,2.970297,99.990791,99.097046,
7,cube0,61.849998,111330,3842,2624,613,2607,616,2570,59.418495,19.185139,39.395588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.169998,124506,7,242,8162,1,8098,1,2.811245,99.987701,98.522194,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.756668,121962,5,162,5439,1,5423,0,2.994012,99.990791,98.522209,
8,cube0,61.646111,110963,3841,2625,314,2874,331,2887,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.503891,125107,7,242,8121,1,8138,1,2.811245,99.987701,98.522110,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.873337,122172,5,162,5440,1,5421,2,2.994012,99.972389,98.504219,
9,cube0,61.539444,110771,3842,2624,323,2883,322,2878,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.044998,126081,7,242,8124,0,8137,1,2.811245,99.993851,98.528252,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.809998,122058,5,162,5426,1,5435,1,2.994012,99.981590,98.513145,
10,cube0,61.448334,110607,3842,2624,324,2883,321,2878,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.474442,123254,7,242,8130,0,8130,2,2.811245,99.987701,98.522194,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.091110,120764,5,162,5436,2,5428,0,2.994012,99.981590,98.513550,
11,cube0,59.237221,106627,3842,2624,3,2892,2,2869,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
