block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,58.938889,106090,15.213333,0.208402,13.748333,0.188333,10.350000,0.141781,1.088333,0.014909,31.545732,23.429445,0.320951,130.253113,0.000000,20.698334,0.283539,0.591667,2.786111,11.302778,0.000000,0.000000,0.908889,0.136667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.325001,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.837219,123907,47.172779,0.646202,19.548889,0.267793,98.726753,1.512778,0.020723,46.256531,0.009964,19.876112,0.272276,2.794445,7.135000,0.000000,0.000000,0.000000,32.858891,0.423889,3.073889,NA,6.763333,3.806111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.599998,121680,32.184444,0.440883,14.703333,0.201416,87.513832,1.045000,0.014315,44.945896,0.014149,17.159445,0.235061,2.002222,5.000556,0.000000,0.000000,0.000000,18.752777,0.543889,3.212222,NA,17.264444,11.917778,
1,cube0,62.001110,111602,15.452778,0.211682,13.906667,0.190502,10.308333,0.141210,2.715556,0.037199,12.642817,23.671667,0.324269,128.920273,0.000000,22.370556,0.306446,0.633889,2.860556,11.316112,0.000000,0.000000,0.903333,0.173333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.490002,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.176666,124518,49.761665,0.681667,20.813889,0.285122,92.726471,2.426111,0.033234,47.858418,0.009514,20.376112,0.279125,2.878333,7.275000,0.000000,0.000000,0.000000,34.045555,0.812222,4.932778,NA,6.052778,1.201111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.700554,121861,34.561111,0.473440,14.997222,0.205441,85.798889,1.667222,0.022839,46.619137,0.012592,17.553333,0.240457,2.063889,5.118889,0.000000,0.000000,0.000000,19.775000,0.689444,4.117222,NA,15.836667,8.501667,
2,cube0,62.412777,112343,15.893888,0.217725,13.880555,0.190145,10.960000,0.150137,2.500000,0.034247,13.732910,24.574444,0.336636,124.184212,0.000000,23.085556,0.316240,0.652778,2.880000,11.865000,0.000000,0.000000,0.769444,0.183333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.763332,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.755554,125560,50.192223,0.687565,20.417223,0.279688,94.527962,2.678333,0.036689,43.351532,0.007182,17.267778,0.236545,2.883889,7.297778,0.000000,0.000000,0.000000,34.439999,0.526111,5.228889,NA,8.990000,1.267222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.149445,122669,34.845554,0.477336,13.908334,0.190525,92.516121,1.937778,0.026545,40.110100,0.011638,14.406111,0.197344,2.070555,5.141667,0.000000,0.000000,0.000000,19.714445,0.682778,3.856111,NA,20.142221,8.731667,
3,cube0,62.042778,111677,16.088333,0.220388,13.743333,0.188265,11.035556,0.151172,2.893333,0.039635,11.865993,24.895000,0.341027,122.585175,0.000000,21.971666,0.300982,0.661111,2.904444,11.936111,0.000000,0.000000,0.745556,0.200000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.612221,NA,NA,
