block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.813889,19465,1.209444,0.067191,0.926667,0.051481,1.836667,0.102037,0.001111,0.000062,1716.613770,1.808333,0.100463,135.008636,0.000000,4.606667,0.255926,0.083889,0.300556,2.079444,0.000000,0.000000,0.000000,0.129444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930000,2.783889,0.117778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.734445,28322,6.012778,0.334043,0.870000,0.048333,87.831215,0.438889,0.024383,86.917152,0.000000,6.459445,0.358858,1.001111,2.302778,0.000000,0.000000,0.000000,0.000000,0.107222,0.734444,NA,NA,NA,1.995000,1.500000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.748889,28348,4.187222,0.232623,0.727222,0.040401,83.929169,0.446111,0.024784,85.510025,0.000000,6.360556,0.353364,0.948889,1.989444,0.000000,0.000000,0.000000,0.000000,0.135556,0.230556,NA,NA,NA,1.157222,3.481111,
1,cube0,10.852777,19535,1.209444,0.067191,0.926667,0.051481,2.057222,0.114290,0.001111,0.000062,1716.613770,1.851111,0.102840,131.888687,0.000000,4.048333,0.224907,0.075556,0.293333,2.044445,0.000000,0.000000,0.000000,0.139444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525556,2.747222,0.578889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.058333,19905,2.167222,0.120401,0.188333,0.010463,81.653091,0.452222,0.025123,84.354485,0.000000,7.086667,0.393704,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.106667,0.728889,NA,NA,NA,1.260000,1.077778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.039444,19871,0.339444,0.018858,0.001111,0.000062,0.000000,0.443889,0.024660,85.938110,0.000000,6.092778,0.338488,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.130556,0.230556,NA,NA,NA,0.976667,3.162778,
2,cube0,10.827778,19490,1.209444,0.067191,0.926667,0.051481,1.846667,0.102593,0.001111,0.000062,1716.613770,1.797222,0.099846,135.843307,0.000000,4.771667,0.265093,0.075556,0.293333,1.817778,0.000000,0.000000,0.000000,0.103889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330556,2.704444,0.721111,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.037778,19868,2.167222,0.120401,0.165556,0.009198,92.887238,0.446667,0.024815,85.403671,0.000000,6.840000,0.380000,0.983333,2.252222,0.000000,0.000000,0.000000,0.000000,0.131111,0.742778,NA,NA,NA,1.156111,0.781111,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.023889,19843,0.339444,0.018858,0.001111,0.000062,0.000000,0.451667,0.025093,84.458244,0.000000,6.611111,0.367284,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.128333,0.230556,NA,NA,NA,1.067222,2.852222,
3,cube0,10.821111,19478,1.209444,0.067191,0.926667,0.051481,1.645555,0.091420,0.001111,0.000062,1716.613770,1.806667,0.100370,135.133194,0.000000,5.056667,0.280926,0.075556,0.293333,2.087778,0.000000,0.000000,0.000000,0.126111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163333,2.750000,0.000000,NA,NA,
