block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,10.813889,19465,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.734445,28322,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.748889,28348,
1,cube0,10.852777,19535,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.058333,19905,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.039444,19871,
2,cube0,10.827778,19490,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.037778,19868,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.023889,19843,
3,cube0,10.821111,19478,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.386111,20495,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.069445,19925,
4,cube0,10.826111,19487,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.630555,28135,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.656667,28182,
5,cube0,10.766111,19379,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.980000,19764,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.427222,20569,
6,cube0,10.685000,19233,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.850555,19531,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.895555,19612,
7,cube0,10.669444,19205,13.097411,6.548706,52.389645,6.548706,0.000000,13.097411,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.875000,19575,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.850000,19530,
