block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.813889,19465,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.734445,28322,27.192476,39.688736,0.000799,0.422085,
0,vector1,NA,NA,15.748889,28348,17.817081,28.740120,0.000799,0.415689,
1,cube0,10.852777,19535,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,11.058333,19905,9.554459,13.378800,0.000799,0.422085,
1,vector1,NA,NA,11.039444,19871,0.179066,2.430184,0.000799,0.415689,
2,cube0,10.827778,19490,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.037778,19868,9.554459,13.378800,0.000799,0.422085,
2,vector1,NA,NA,11.023889,19843,0.179066,2.430184,0.000799,0.415689,
3,cube0,10.821111,19478,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,11.386111,20495,9.554459,13.378800,0.000799,0.422085,
3,vector1,NA,NA,11.069445,19925,0.179066,2.430184,0.000799,0.415689,
4,cube0,10.826111,19487,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.630555,28135,27.192476,39.688736,0.000799,0.422085,
4,vector1,NA,NA,15.656667,28182,17.817081,28.740120,0.000799,0.415689,
5,cube0,10.766111,19379,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.980000,19764,9.554459,13.378800,0.000799,0.422085,
5,vector1,NA,NA,11.427222,20569,0.179066,2.430184,0.000799,0.415689,
6,cube0,10.685000,19233,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.850555,19531,9.554459,13.378800,0.000799,0.422085,
6,vector1,NA,NA,10.895555,19612,0.179066,2.430184,0.000799,0.415689,
7,cube0,10.669444,19205,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.875000,19575,9.554459,13.378800,0.000799,0.422085,
7,vector1,NA,NA,10.850000,19530,0.179066,2.430184,0.000799,0.415689,
