block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,10.813889,19465,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.734445,28322,1,80,324,0,322,1,1.234568,99.845444,88.873627,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.748889,28348,17,64,259,0,258,1,20.987654,99.806953,89.148582,
1,cube0,10.852777,19535,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.058333,19905,1,80,67,1,67,0,1.234568,99.259262,62.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.039444,19871,17,64,4,1,1,0,20.987654,83.333336,25.287355,
2,cube0,10.827778,19490,1,512,25,522,25,523,0.194932,4.566210,3.171642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.037778,19868,17,64,65,0,69,1,20.987654,99.259262,69.907410,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.023889,19843,17,64,3,0,2,1,20.987654,83.333336,25.287355,
3,cube0,10.821111,19478,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.386111,20495,17,64,66,1,68,0,20.987654,99.259262,69.907410,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.069445,19925,17,64,3,1,2,0,20.987654,83.333336,25.287355,
4,cube0,10.826111,19487,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.630555,28135,17,64,322,1,324,0,20.987654,99.845444,91.071426,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.656667,28182,17,64,258,0,259,1,20.987654,99.806953,89.148582,
5,cube0,10.766111,19379,1,512,36,512,35,513,0.194932,6.478102,4.474829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.980000,19764,17,64,67,1,67,0,20.987654,99.259262,69.907410,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.427222,20569,1,80,3,1,2,0,1.234568,83.333336,6.896552,
6,cube0,10.685000,19233,1,512,35,513,34,513,0.194932,6.301370,4.353234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.850555,19531,1,80,66,1,67,1,1.234568,98.518517,62.037037,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.895555,19612,17,64,3,1,2,0,20.987654,83.333336,25.287355,
7,cube0,10.669444,19205,1,512,27,521,27,520,0.194932,4.931507,3.420398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.875000,19575,1,80,67,0,67,1,1.234568,99.259262,62.500000,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.850000,19530,17,64,2,1,3,0,20.987654,83.333336,25.287355,
