block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,58.030556,104455,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,69.909447,125837,108.330925,84.960312,0.001209,0.006247,
0,vector1,NA,NA,68.477776,123260,72.239960,57.214149,0.001209,0.004434,
1,cube0,61.411110,110540,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,70.191109,126344,108.704956,87.439888,0.001209,0.011689,
1,vector1,NA,NA,68.735558,123724,72.491463,59.387413,0.001209,0.008061,
2,cube0,62.356667,112242,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,70.463333,126834,109.014503,88.058975,0.001209,0.011689,
2,vector1,NA,NA,68.885559,123994,72.697830,59.800140,0.001209,0.008061,
3,cube0,60.572777,109031,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,71.004997,127809,109.314369,88.678070,0.001209,0.011689,
3,vector1,NA,NA,68.993889,124189,72.691376,59.800140,0.001209,0.008061,
4,cube0,61.428333,110571,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,69.654999,125379,108.337372,86.691826,0.001209,0.011689,
4,vector1,NA,NA,68.320557,122977,72.236740,58.884403,0.001209,0.008061,
5,cube0,59.099998,106380,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,64.621109,116318,103.742569,78.979004,0.001209,0.006247,
5,vector1,NA,NA,64.622223,116320,69.176758,53.196522,0.001209,0.004434,
6,cube0,59.490555,107083,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,69.447220,125005,108.337372,84.969986,0.001209,0.006247,
6,vector1,NA,NA,68.172226,122710,72.243187,57.217377,0.001209,0.004434,
7,cube0,62.052223,111694,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.928886,125872,108.704956,87.439888,0.001209,0.011689,
7,vector1,NA,NA,68.499443,123299,72.491463,59.387413,0.001209,0.008061,
8,cube0,61.453888,110617,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,70.238335,126429,109.014503,88.058975,0.001209,0.011689,
8,vector1,NA,NA,68.662781,123593,72.697830,59.800140,0.001209,0.008061,
9,cube0,61.623333,110922,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,70.713890,127285,109.314369,88.678070,0.001209,0.011689,
9,vector1,NA,NA,68.656670,123582,72.691376,59.800140,0.001209,0.008061,
10,cube0,61.360001,110448,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,69.543892,125179,108.340599,86.704720,0.001209,0.011689,
10,vector1,NA,NA,68.154999,122679,72.236740,58.884403,0.001209,0.008061,
11,cube0,58.958332,106125,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,64.485001,116073,103.742569,78.979004,0.001209,0.006247,
11,vector1,NA,NA,64.448334,116007,69.176758,53.196522,0.001209,0.004434,
12,cube0,59.183887,106531,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,69.351112,124832,108.337372,84.976433,0.001209,0.006247,
12,vector1,NA,NA,68.080002,122544,72.246414,57.227055,0.001209,0.004434,
13,cube0,62.140556,111853,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,69.768333,125583,108.704956,87.439888,0.001209,0.011689,
13,vector1,NA,NA,68.317223,122971,72.491463,59.387413,0.001209,0.008061,
14,cube0,61.625557,110926,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,70.298332,126537,109.014503,88.058975,0.001209,0.011689,
14,vector1,NA,NA,68.706108,123671,72.697830,59.800140,0.001209,0.008061,
15,cube0,63.127777,113630,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,70.695557,127252,109.314369,88.678070,0.001209,0.011689,
15,vector1,NA,NA,68.581108,123446,72.691376,59.800140,0.001209,0.008061,
16,cube0,51.102779,91985,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,64.448334,116007,83.003082,63.540466,0.001209,0.006247,
16,vector1,NA,NA,64.397781,115916,55.350437,42.904167,0.001209,0.004434,
17,cube0,52.594444,94670,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,70.032219,126058,87.965469,70.273064,0.001209,0.006247,
17,vector1,NA,NA,68.406113,123131,58.665142,47.418358,0.001209,0.004434,
18,cube0,53.369999,96066,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,70.703331,127266,88.574883,73.239532,0.001209,0.011689,
18,vector1,NA,NA,68.648888,123568,58.865055,49.507786,0.001209,0.008061,
19,cube0,50.910557,91639,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,64.428886,115972,83.003082,63.540466,0.001209,0.006247,
19,vector1,NA,NA,64.377777,115880,55.350437,42.904167,0.001209,0.004434,
