block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,58.030556,104455,3841,2625,3,2878,1,2884,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.909447,125837,4,146,8135,10,8111,7,2.666667,99.895470,99.006882,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.477776,123260,3,98,5412,1,5451,0,2.970297,99.990799,99.097130,
1,cube0,61.411110,110540,3842,2624,645,2567,640,2554,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.191109,126344,7,242,8149,2,8113,1,2.811245,99.981552,98.516411,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.735558,123724,5,162,5416,1,5448,0,2.994012,99.990799,98.522484,
2,cube0,62.356667,112242,3842,2624,322,2883,323,2878,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.463333,126834,7,242,8125,2,8135,1,2.811245,99.981552,98.516228,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.885559,123994,5,162,5420,2,5441,0,2.994012,99.981590,98.513145,
3,cube0,60.572777,109031,3842,2624,323,2911,322,2850,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.004997,127809,7,242,8164,2,8092,1,2.811245,99.981552,98.515869,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.993889,124189,5,162,5395,1,5464,1,2.994012,99.981583,98.512878,
4,cube0,61.428333,110571,3841,2625,329,2881,316,2880,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.654999,125379,7,242,8141,1,8119,0,2.811245,99.993851,98.528168,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.320557,122977,5,162,5411,1,5452,1,2.994012,99.981590,98.513412,
5,cube0,59.099998,106380,3842,2624,3,2869,2,2892,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
