block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,9858.451172,17745211,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.471111,83648,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.913334,80844,
1,cube0,9857.395508,17743311,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.613335,73104,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.625000,73125,
2,cube0,10017.138672,18030850,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.608891,83896,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.922222,80860,
3,cube0,9887.012695,17796622,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.558334,73005,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.493889,72889,
4,cube0,9833.381836,17700089,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.172222,83110,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.547779,80186,
5,cube0,9862.401367,17752322,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.516666,72930,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.453335,72816,
6,cube0,10001.022461,18001840,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.345554,83422,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.643333,80358,
7,cube0,10030.024414,18054043,1.495808,0.747904,5.983231,0.747904,0.000000,1.495808,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.463890,72835,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.418335,72753,
8,cube0,10012.292969,18022128,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.883335,84390,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,45.095001,81171,
9,cube0,9960.712891,17929285,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.373333,72672,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.328888,72592,
10,cube0,9973.297852,17951936,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.390556,72703,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.352779,72635,
11,cube0,10000.215820,18000388,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,47.021667,84639,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,45.165554,81298,
12,cube0,10035.484375,18063871,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.333332,72600,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.327221,72589,
13,cube0,10153.627930,18276530,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.341110,72614,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.326668,72588,
14,cube0,9988.638672,17979550,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.808887,84256,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,45.067780,81122,
15,cube0,9919.969727,17855946,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.341667,72615,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.327778,72590,
16,cube0,9964.896484,17936814,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.283333,72510,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.288887,72520,
17,cube0,9979.879883,17963783,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,46.863335,84354,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,45.079445,81143,
18,cube0,10047.666016,18085798,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.283333,72510,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.275555,72496,
19,cube0,9994.428711,17989973,0.997205,0.498603,3.988820,0.498603,0.000000,0.997205,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.274445,72494,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,40.281113,72506,
