block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,9858.451172,17745211,540,1088,148,36130,151,36119,33.169533,0.412067,1.130895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.471111,83648,4,146,2193,5,2196,3,2.666667,99.818054,96.613152,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.913334,80844,3,98,1487,2,1490,2,2.970297,99.865814,96.690460,
1,cube0,9857.395508,17743311,531,1089,26,36253,24,36242,32.777779,0.068914,0.783293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.613335,73104,4,98,1804,2,1805,0,3.921569,99.944611,97.306763,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.625000,73125,3,66,1216,1,1232,0,4.347826,99.959167,97.339157,
2,cube0,10017.138672,18030850,536,1088,150,37268,148,37241,33.004925,0.398300,1.091023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.608891,83896,4,146,2210,1,2183,0,2.666667,99.977242,96.764961,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.922222,80860,3,98,1484,0,1488,1,2.970297,99.966362,96.779442,
3,cube0,9887.012695,17796622,538,1088,29,37254,33,37243,33.087330,0.083143,0.787443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.558334,73005,4,98,1810,0,1803,1,3.921569,99.972328,97.335846,
