block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,99.217781,178592,0.219970,0.219970,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.758888,183166,0.528884,0.157563,0.000000,0.000000,0.000000,0.112503,1624256,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.767220,183181,0.402638,0.118208,0.000000,0.000000,0.000000,0.086992,1234624,
1,cube0,99.123337,178422,0.219640,0.219640,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.646111,182963,0.529610,0.157447,0.000000,0.000000,0.000000,0.113534,1628480,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.584999,182853,0.403363,0.118098,0.000000,0.000000,0.000000,0.088018,1238848,
2,cube0,99.317780,178772,0.219424,0.219424,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.695557,179452,0.515315,0.159079,0.000000,0.000000,0.000000,0.111081,1606528,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.719444,179495,0.389069,0.119695,0.000000,0.000000,0.000000,0.085596,1216896,
3,cube0,99.099442,178379,0.219209,0.219209,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.876114,194177,0.503453,0.133669,0.000000,0.000000,0.000000,0.101702,1466048,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.960556,194329,0.310766,0.074705,0.000000,0.000000,0.000000,0.060711,863872,
4,cube0,99.089996,178362,0.219424,0.219424,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.018890,190834,0.490611,0.134615,0.000000,0.000000,0.000000,0.101146,1452544,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.985001,190773,0.297923,0.075380,0.000000,0.000000,0.000000,0.060055,850368,
5,cube0,99.074448,178334,0.218994,0.218994,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.720558,183097,0.462748,0.137232,0.000000,0.000000,0.000000,0.097122,1412864,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.760002,183168,0.270060,0.077578,0.000000,0.000000,0.000000,0.055946,810688,
6,cube0,99.095001,178371,0.219209,0.219209,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.687775,183038,0.529129,0.157543,0.000000,0.000000,0.000000,0.112793,1625408,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.752777,183155,0.402883,0.118193,0.000000,0.000000,0.000000,0.087282,1235776,
7,cube0,99.143890,178459,0.219640,0.219640,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.831108,183296,0.529855,0.157427,0.000000,0.000000,0.000000,0.113824,1629632,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.761108,183170,0.403609,0.118083,0.000000,0.000000,0.000000,0.088303,1240000,
