block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,19.862223,35752,0.261149,0.267011,0.069349,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.118889,45214,0.053410,0.032874,0.012490,0.008046,0.000000,0.057739,0.011916,0.072912,
0,vector1,NA,NA,NA,NA,NA,NA,25.070555,45127,0.026705,0.016437,0.006245,0.004023,0.000000,0.036054,0.005958,0.072931,
1,cube0,23.843889,42919,0.225900,0.231762,0.062375,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.078333,45141,0.053410,0.032874,0.012490,0.008046,0.000000,0.062778,0.011916,0.072912,
1,vector1,NA,NA,NA,NA,NA,NA,25.026112,45047,0.026705,0.016437,0.006245,0.004023,0.000000,0.036877,0.005958,0.072912,
2,cube0,24.870556,44767,0.239234,0.245096,0.059234,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.048334,45087,0.053410,0.032874,0.012490,0.008046,0.000000,0.073889,0.011916,0.072912,
2,vector1,NA,NA,NA,NA,NA,NA,25.000000,45000,0.026705,0.016437,0.006245,0.004023,0.000000,0.036590,0.005958,0.072893,
3,cube0,24.166111,43499,0.229693,0.235556,0.062126,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.018333,45033,0.053410,0.032874,0.012490,0.008046,0.000000,0.066916,0.011916,0.072912,
3,vector1,NA,NA,NA,NA,NA,NA,24.986111,44975,0.026705,0.016437,0.006245,0.004023,0.000000,0.032337,0.005958,0.072931,
4,cube0,23.759445,42767,0.223276,0.229138,0.067701,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
