block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,13.738889,24730,1,129,3,520,2,522,0.769231,0.477555,0.509771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.287777,32918,2,50,367,8,349,6,3.846154,98.082191,91.815857,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.419445,29555,1,2,28,3,45,5,33.333332,90.123459,88.095238,
1,cube0,14.947778,26906,2,128,9,511,13,514,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.117222,29011,2,34,90,4,102,2,5.555555,96.969696,82.905983,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.617222,28111,1,2,41,0,31,1,33.333332,98.630135,96.052635,
2,cube0,13.825556,24886,2,128,13,513,9,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.618333,28113,2,34,100,0,100,2,5.555555,99.009903,84.873947,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.595555,28072,1,2,37,0,35,1,33.333332,98.630135,96.052635,
3,cube0,13.687222,24637,2,128,10,513,12,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.605000,28089,2,34,103,2,100,5,5.555555,96.666664,83.333336,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.564445,28016,1,2,36,3,41,0,33.333332,96.250000,93.975906,
4,cube0,14.364445,25856,2,128,3,521,3,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.198334,32757,2,50,369,1,354,2,3.846154,99.586777,93.187660,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.348888,29428,1,2,34,0,49,1,33.333332,98.809525,96.551727,
5,cube0,14.540000,26172,2,128,12,512,10,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.613334,28104,2,34,99,1,103,1,5.555555,99.019608,85.000000,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.517222,27931,1,2,42,1,38,1,33.333332,97.560974,95.294121,
6,cube0,14.651667,26373,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.726666,28308,2,34,102,0,107,1,5.555555,99.523811,85.772354,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.513333,27924,1,2,42,1,37,0,33.333332,98.750000,96.385544,
7,cube0,14.430555,25975,1,129,13,511,9,514,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.536111,27965,2,34,99,1,105,0,5.555555,99.512192,85.477180,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.497778,27896,1,2,37,0,34,1,33.333332,98.611115,96.000000,
8,cube0,4.872778,8771,1,65,3,0,2,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.477222,27859,1,2,52,1,48,0,33.333332,99.009903,97.115387,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.427778,27770,1,2,46,1,53,0,33.333332,99.000000,97.087379,
9,cube0,5.415000,9747,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.461111,27830,1,2,46,1,52,0,33.333332,98.989899,97.058823,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.411111,27740,1,2,51,1,47,0,33.333332,98.989899,97.058823,
10,cube0,5.570000,10026,2,64,4,0,1,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.445000,27801,1,2,42,0,50,1,33.333332,98.924728,96.875000,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.393333,27708,1,2,53,1,46,0,33.333332,99.000000,97.087379,
11,cube0,5.587778,10058,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.437778,27788,1,2,51,3,42,4,33.333332,93.000000,91.262138,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.385000,27693,1,2,44,0,53,1,33.333332,98.979591,97.029701,
12,cube0,5.416111,9749,1,65,3,0,2,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.444445,27800,1,2,52,0,50,1,33.333332,99.029129,97.169815,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.392222,27706,1,2,48,1,48,0,33.333332,98.969070,97.000000,
13,cube0,5.626667,10128,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.442778,27797,1,2,45,0,52,1,33.333332,98.979591,97.029701,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.390555,27703,1,2,54,0,44,1,33.333332,98.989899,97.058823,
14,cube0,5.742222,10336,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.397223,27715,1,2,54,0,46,1,33.333332,99.009903,97.115387,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.362778,27653,1,2,49,0,55,1,33.333332,99.047623,97.222221,
15,cube0,6.518333,11733,2,64,1,1,4,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.368889,27664,1,2,60,0,44,1,33.333332,99.047623,97.222221,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.368889,27664,1,2,45,1,63,0,33.333332,99.082565,97.321426,
16,cube0,6.405000,11529,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.360556,27649,1,2,55,0,48,1,33.333332,99.038460,97.196259,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.367778,27662,1,2,47,1,55,0,33.333332,99.029129,97.169815,
17,cube0,5.639444,10151,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.355556,27640,1,2,55,0,54,1,33.333332,99.090912,97.345131,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.353333,27636,1,2,52,1,52,0,33.333332,99.047623,97.222221,
18,cube0,5.679444,10223,1,65,4,0,1,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.358889,27646,1,2,52,0,54,1,33.333332,99.065422,97.272728,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.357778,27644,1,2,52,0,41,1,33.333332,98.936172,96.907219,
19,cube0,5.601666,10083,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.346666,27624,1,2,52,0,51,1,33.333332,99.038460,97.196259,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.347777,27626,1,2,43,0,47,1,33.333332,98.901100,96.808510,
