block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,13.738889,24730,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.287777,32918,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.419445,29555,
1,cube0,14.947778,26906,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.117222,29011,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.617222,28111,
2,cube0,13.825556,24886,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.618333,28113,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.595555,28072,
3,cube0,13.687222,24637,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.605000,28089,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.564445,28016,
4,cube0,14.364445,25856,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.198334,32757,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.348888,29428,
5,cube0,14.540000,26172,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.613334,28104,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.517222,27931,
6,cube0,14.651667,26373,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.726666,28308,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.513333,27924,
7,cube0,14.430555,25975,1.488633,0.744316,5.954530,5.954530,0.000000,1.488633,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.536111,27965,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.497778,27896,
8,cube0,4.872778,8771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.477222,27859,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.427778,27770,
9,cube0,5.415000,9747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.461111,27830,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.411111,27740,
10,cube0,5.570000,10026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.445000,27801,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.393333,27708,
11,cube0,5.587778,10058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.437778,27788,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.385000,27693,
12,cube0,5.416111,9749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.444445,27800,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.392222,27706,
13,cube0,5.626667,10128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.442778,27797,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.390555,27703,
14,cube0,5.742222,10336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.397223,27715,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.362778,27653,
15,cube0,6.518333,11733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.368889,27664,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.368889,27664,
16,cube0,6.405000,11529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.360556,27649,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.367778,27662,
17,cube0,5.639444,10151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.355556,27640,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.353333,27636,
18,cube0,5.679444,10223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.358889,27646,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.357778,27644,
19,cube0,5.601666,10083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.346666,27624,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.347777,27626,
