block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,13.738889,24730,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,18.287777,32918,11.048445,19.212664,0.004361,0.009449,
0,vector1,NA,NA,16.419445,29555,0.162819,6.163869,0.004361,0.002907,
1,cube0,14.947778,26906,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,16.117222,29011,4.651977,10.280869,0.004361,0.009449,
1,vector1,NA,NA,15.617222,28111,0.162819,6.163869,0.004361,0.002907,
2,cube0,13.825556,24886,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,15.618333,28113,4.651977,10.280869,0.004361,0.009449,
2,vector1,NA,NA,15.595555,28072,0.162819,6.163869,0.004361,0.002907,
3,cube0,13.687222,24637,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,15.605000,28089,4.651977,10.280869,0.004361,0.009449,
3,vector1,NA,NA,15.564445,28016,0.162819,6.163869,0.004361,0.002907,
4,cube0,14.364445,25856,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,18.198334,32757,11.048445,19.212664,0.004361,0.009449,
4,vector1,NA,NA,16.348888,29428,0.162819,6.163869,0.004361,0.002907,
5,cube0,14.540000,26172,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,15.613334,28104,4.651977,10.280869,0.004361,0.009449,
5,vector1,NA,NA,15.517222,27931,0.162819,6.163869,0.004361,0.002907,
6,cube0,14.651667,26373,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,15.726666,28308,4.651977,10.280869,0.004361,0.009449,
6,vector1,NA,NA,15.513333,27924,0.162819,6.163869,0.004361,0.002907,
7,cube0,14.430555,25975,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,15.536111,27965,4.651977,10.280869,0.004361,0.009449,
7,vector1,NA,NA,15.497778,27896,0.162819,6.163869,0.004361,0.002907,
8,cube0,4.872778,8771,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,15.477222,27859,0.162819,6.163869,0.004361,0.002907,
8,vector1,NA,NA,15.427778,27770,0.162819,6.163869,0.004361,0.002907,
9,cube0,5.415000,9747,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,15.461111,27830,0.162819,6.163869,0.004361,0.002907,
9,vector1,NA,NA,15.411111,27740,0.162819,6.163869,0.004361,0.002907,
10,cube0,5.570000,10026,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,15.445000,27801,0.162819,6.163869,0.004361,0.002907,
10,vector1,NA,NA,15.393333,27708,0.162819,6.163869,0.004361,0.002907,
11,cube0,5.587778,10058,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,15.437778,27788,0.162819,6.163869,0.004361,0.002907,
11,vector1,NA,NA,15.385000,27693,0.162819,6.163869,0.004361,0.002907,
12,cube0,5.416111,9749,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,15.444445,27800,0.162819,6.163869,0.004361,0.002907,
12,vector1,NA,NA,15.392222,27706,0.162819,6.163869,0.004361,0.002907,
13,cube0,5.626667,10128,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,15.442778,27797,0.162819,6.163869,0.004361,0.002907,
13,vector1,NA,NA,15.390555,27703,0.162819,6.163869,0.004361,0.002907,
14,cube0,5.742222,10336,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,15.397223,27715,0.162819,6.163869,0.004361,0.002907,
14,vector1,NA,NA,15.362778,27653,0.162819,6.163869,0.004361,0.002907,
15,cube0,6.518333,11733,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,15.368889,27664,0.162819,6.163869,0.004361,0.002907,
15,vector1,NA,NA,15.368889,27664,0.162819,6.163869,0.004361,0.002907,
16,cube0,6.405000,11529,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,15.360556,27649,0.162819,6.163869,0.004361,0.002907,
16,vector1,NA,NA,15.367778,27662,0.162819,6.163869,0.004361,0.002907,
17,cube0,5.639444,10151,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,15.355556,27640,0.162819,6.163869,0.004361,0.002907,
17,vector1,NA,NA,15.353333,27636,0.162819,6.163869,0.004361,0.002907,
18,cube0,5.679444,10223,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,15.358889,27646,0.162819,6.163869,0.004361,0.002907,
18,vector1,NA,NA,15.357778,27644,0.162819,6.163869,0.004361,0.002907,
19,cube0,5.601666,10083,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,15.346666,27624,0.162819,6.163869,0.004361,0.002907,
19,vector1,NA,NA,15.347777,27626,0.162819,6.163869,0.004361,0.002907,
