block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,57.831112,104096,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.668335,123603,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.404999,121329,
1,cube0,60.863335,109554,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.319443,124775,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.860558,122149,
2,cube0,60.376110,108677,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.637222,125347,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.998886,122398,
3,cube0,62.485554,112474,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.102219,126184,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.036110,122465,
4,cube0,60.612221,109102,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.560555,123409,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.281113,121106,
5,cube0,57.774445,103994,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.768333,114783,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.732777,114719,
6,cube0,57.956112,104321,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.595558,123472,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.258888,121066,
7,cube0,60.961666,109731,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.154442,124478,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.568886,121624,
8,cube0,60.151669,108273,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.520554,125137,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.877777,122180,
9,cube0,60.305557,108550,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.908890,125836,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.841110,122114,
10,cube0,60.115002,108207,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.640556,123553,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.311111,121160,
11,cube0,57.635555,103744,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.639446,114551,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.590557,114463,
12,cube0,57.291111,103124,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.532776,123359,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.250000,121050,
13,cube0,60.422222,108760,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.941109,124094,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.463890,121435,
14,cube0,60.457222,108823,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.505554,125110,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.881111,122186,
15,cube0,61.600555,110881,41.655701,20.827850,166.622803,24.993422,0.000000,41.655701,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.878334,125781,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.771111,121988,
16,cube0,49.530556,89155,33.324562,16.662281,133.298248,19.994738,0.000000,33.324562,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.578335,114441,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.541668,114375,
17,cube0,48.873333,87972,33.324562,16.662281,133.298248,19.994738,0.000000,33.324562,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.766670,123780,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.323334,121182,
18,cube0,51.939445,93491,33.324562,16.662281,133.298248,19.994738,0.000000,33.324562,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.766670,125580,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.783333,122010,
19,cube0,49.286110,88715,33.324562,16.662281,133.298248,19.994738,0.000000,33.324562,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.537777,114368,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.522778,114341,
