block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,13.663889,24595,9.566411,6.706824,6.012024,2.962946,22,0.033750,14,0.102222,18,0.185583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.540463,34.000000,0.783164,0.000000,0.000000,32.000000,0.702269,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.088333,32559,1.154171,3.692198,4.174539,1.182882,12,0.180139,5,0.030389,90.875000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.677814,25.125000,0.617864,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.161112,29090,0.045937,0.011484,0.482340,0.074648,2,0.125861,2,0.006667,10.500000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005219,1.000000,0.024592,
1,cube0,13.715555,24688,9.566411,6.706824,6.012024,2.962946,22,0.034083,14,0.113250,18,0.074778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.540463,34.000000,0.783164,0.000000,0.000000,32.000000,0.702269,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.305555,27550,0.786674,0.752221,1.159913,0.815384,4,0.063056,4,0.021583,25.250000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.341825,17.125000,0.421131,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.254444,27458,0.045937,0.011484,0.401950,0.074648,2,0.090556,2,0.005861,8.750000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005219,1.000000,0.024592,
2,cube0,13.902223,25024,9.566411,6.706824,6.012024,2.962946,22,0.034861,14,0.113750,18,0.151111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.540463,34.000000,0.783164,0.000000,0.000000,32.000000,0.702269,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.355000,27639,0.786674,0.752221,1.136944,0.815384,4,0.125028,4,0.022528,24.750000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.341825,17.125000,0.421131,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.244445,27440,0.045937,0.011484,0.413434,0.074648,2,0.055333,2,0.007611,9.000000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005219,1.000000,0.024592,
3,cube0,13.716666,24690,9.566411,6.706824,6.012024,2.962946,22,0.033861,14,0.107389,18,0.124333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.540463,34.000000,0.783164,0.000000,0.000000,32.000000,0.702269,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.222777,27401,0.786674,0.752221,1.171397,0.815384,4,0.038861,4,0.054750,25.500000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.341825,17.125000,0.421131,
