block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,13.663889,24595,0.237778,0.011889,0.675000,0.033750,2.044445,0.102222,3.711667,0.185583,8.735949,2.489444,0.124472,12.258790,0.000000,6.681667,0.334083,0.166667,0.432222,0.000000,0.000000,0.000000,0.000000,0.107222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.263889,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.088333,32559,4.223889,0.211194,3.602778,0.180139,21.275688,0.607778,0.030389,39.424057,0.061682,7.896111,0.394806,0.321111,0.685000,0.000000,0.000000,0.000000,0.000000,0.913333,2.151667,NA,4.177222,1.367222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.161112,29090,2.204444,0.110222,2.517222,0.125861,0.094715,0.133333,0.006667,7.152557,0.113372,7.435000,0.371750,0.187778,0.377778,0.000000,0.000000,0.000000,0.000000,3.565000,2.729445,NA,5.582222,2.356111,
1,cube0,13.715555,24688,0.237778,0.011889,0.681667,0.034083,2.265000,0.113250,1.495556,0.074778,21.680859,2.726111,0.136306,11.194547,0.000000,5.791111,0.289556,0.167222,0.439444,0.000000,0.000000,0.000000,0.000000,0.138889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.320000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.305555,27550,3.015556,0.150778,1.261111,0.063056,12.383061,0.431667,0.021583,37.833988,0.075258,9.547222,0.477361,0.282778,0.591667,0.000000,0.000000,0.000000,0.000000,3.691667,3.106667,NA,3.965556,0.541111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.254444,27458,2.204444,0.110222,1.811111,0.090556,0.131642,0.117222,0.005861,8.135611,0.108597,3.033889,0.151694,0.175000,0.355000,0.000000,0.000000,0.000000,0.000000,2.778333,2.358333,NA,7.643333,1.752778,
2,cube0,13.902223,25024,0.237778,0.011889,0.697222,0.034861,2.275000,0.113750,3.022222,0.151111,10.728836,2.727778,0.136389,11.187707,0.000000,9.327778,0.466389,0.166667,0.446667,0.000000,0.000000,0.000000,0.000000,0.137778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.264444,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.355000,27639,3.015556,0.150778,2.500556,0.125028,6.245179,0.450556,0.022528,36.247852,0.069937,7.606111,0.380306,0.283889,0.597778,0.000000,0.000000,0.000000,0.000000,1.245556,2.276111,NA,3.617778,0.465000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.244445,27440,2.204444,0.110222,1.106667,0.055333,0.215438,0.152222,0.007611,6.265015,0.115556,9.095000,0.454750,0.177222,0.360556,0.000000,0.000000,0.000000,0.000000,3.232778,2.905000,NA,3.664444,1.321111,
3,cube0,13.716666,24690,0.237778,0.011889,0.677222,0.033861,2.147778,0.107389,2.486667,0.124333,13.039515,2.591667,0.129583,11.775272,0.000000,10.141111,0.507056,0.166667,0.453889,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.008333,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.222777,27401,3.015556,0.150778,0.777222,0.038861,20.092604,1.095000,0.054750,14.914769,0.073096,9.990000,0.499500,0.285556,0.603889,0.000000,0.000000,0.000000,0.002778,0.573889,2.999444,NA,3.816667,0.279444,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.226666,27408,2.204444,0.110222,1.672222,0.083611,0.142576,0.153889,0.007694,6.197162,0.105036,2.783333,0.139167,0.176667,0.367778,0.000000,0.000000,0.000000,0.000000,2.282222,2.323333,NA,7.495555,0.882778,
