block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,13.663889,24595,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,18.088333,32559,10.910072,18.972042,0.004307,0.009331,
0,vector1,NA,NA,16.161112,29090,0.160780,6.086672,0.004307,0.002871,
1,cube0,13.715555,24688,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,15.305555,27550,4.593715,10.152110,0.004307,0.009331,
1,vector1,NA,NA,15.254444,27458,0.160780,6.086672,0.004307,0.002871,
2,cube0,13.902223,25024,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,15.355000,27639,4.593715,10.152110,0.004307,0.009331,
2,vector1,NA,NA,15.244445,27440,0.160780,6.086672,0.004307,0.002871,
3,cube0,13.716666,24690,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,15.222777,27401,4.593715,10.152110,0.004307,0.009331,
3,vector1,NA,NA,15.226666,27408,0.160780,6.086672,0.004307,0.002871,
4,cube0,12.885000,23193,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,17.777779,32000,10.910072,18.972042,0.004307,0.009331,
4,vector1,NA,NA,15.898334,28617,0.160780,6.086672,0.004307,0.002871,
5,cube0,13.002222,23404,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,15.173333,27312,4.593715,10.152110,0.004307,0.009331,
5,vector1,NA,NA,15.172222,27310,0.160780,6.086672,0.004307,0.002871,
6,cube0,13.642222,24556,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,15.127222,27229,4.593715,10.152110,0.004307,0.009331,
6,vector1,NA,NA,15.125556,27226,0.160780,6.086672,0.004307,0.002871,
7,cube0,14.335000,25803,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,15.298889,27538,4.593715,10.152110,0.004307,0.009331,
7,vector1,NA,NA,15.106667,27192,0.160780,6.086672,0.004307,0.002871,
8,cube0,6.132778,11039,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,15.102777,27185,0.160780,6.086672,0.004307,0.002871,
8,vector1,NA,NA,15.056666,27102,0.160780,6.086672,0.004307,0.002871,
9,cube0,6.085556,10954,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,15.050000,27090,0.160780,6.086672,0.004307,0.002871,
9,vector1,NA,NA,15.033334,27060,0.160780,6.086672,0.004307,0.002871,
10,cube0,6.257222,11263,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,15.058333,27105,0.160780,6.086672,0.004307,0.002871,
10,vector1,NA,NA,15.040000,27072,0.160780,6.086672,0.004307,0.002871,
11,cube0,6.387778,11498,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,15.059444,27107,0.160780,6.086672,0.004307,0.002871,
11,vector1,NA,NA,15.026111,27047,0.160780,6.086672,0.004307,0.002871,
12,cube0,6.131667,11037,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,15.047778,27086,0.160780,6.086672,0.004307,0.002871,
12,vector1,NA,NA,15.014444,27026,0.160780,6.086672,0.004307,0.002871,
13,cube0,6.152778,11075,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,15.042778,27077,0.160780,6.086672,0.004307,0.002871,
13,vector1,NA,NA,15.008333,27015,0.160780,6.086672,0.004307,0.002871,
14,cube0,6.439445,11591,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,15.028334,27051,0.160780,6.086672,0.004307,0.002871,
14,vector1,NA,NA,14.996111,26993,0.160780,6.086672,0.004307,0.002871,
15,cube0,6.485556,11674,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,15.021667,27039,0.160780,6.086672,0.004307,0.002871,
15,vector1,NA,NA,14.986111,26975,0.160780,6.086672,0.004307,0.002871,
16,cube0,7.133889,12841,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,15.015555,27028,0.160780,6.086672,0.004307,0.002871,
16,vector1,NA,NA,14.964444,26936,0.160780,6.086672,0.004307,0.002871,
17,cube0,7.173333,12912,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,15.006111,27011,0.160780,6.086672,0.004307,0.002871,
17,vector1,NA,NA,14.955000,26919,0.160780,6.086672,0.004307,0.002871,
18,cube0,6.987222,12577,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,15.005000,27009,0.160780,6.086672,0.004307,0.002871,
18,vector1,NA,NA,14.953333,26916,0.160780,6.086672,0.004307,0.002871,
19,cube0,6.810000,12258,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,14.995556,26992,0.160780,6.086672,0.004307,0.002871,
19,vector1,NA,NA,14.945000,26901,0.160780,6.086672,0.004307,0.002871,
