block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,59.424999,106965,3841,2625,321,2556,323,2566,59.403030,11.168921,36.666122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.521111,125138,4,146,8141,2,8118,2,2.666667,99.975403,99.086090,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.133888,122641,3,98,5420,1,5443,0,2.970297,99.990799,99.097130,
1,cube0,62.000557,111601,3842,2624,321,2897,324,2864,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.794441,125630,7,242,8131,5,8121,5,2.811245,99.938507,98.473747,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.345001,123021,5,162,5428,1,5434,0,2.994012,99.990791,98.522209,
2,cube0,63.031113,113456,3842,2624,326,2884,319,2877,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.282776,126509,7,242,8131,1,8131,1,2.811245,99.987701,98.522377,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.611664,123501,5,162,5436,0,5428,1,2.994012,99.990799,98.522484,
3,cube0,62.889446,113201,3842,2624,317,2869,328,2892,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.603889,127087,7,242,8124,4,8115,3,2.811245,99.956909,98.490448,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.592224,123466,5,162,5425,3,5420,1,2.994012,99.963127,98.493103,
4,cube0,61.621666,110919,3841,2625,309,2896,336,2865,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.266113,124679,7,242,8158,2,8098,2,2.811245,99.975403,98.509903,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.931114,122276,5,162,5405,3,5457,0,2.994012,99.972389,98.504349,
5,cube0,59.452778,107015,3842,2624,3,2887,2,2874,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.250557,115651,4,98,7723,1,7755,1,3.921569,99.987083,99.358231,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.247780,115646,3,66,5170,1,5169,0,4.347826,99.990326,99.356323,
6,cube0,59.993332,107988,3842,2624,39,2843,38,2846,59.418495,1.335415,32.038914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.160004,124488,4,146,8154,2,8107,0,2.666667,99.987701,99.098274,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.911110,122240,3,98,5400,0,5463,1,2.970297,99.990799,99.097130,
7,cube0,62.620556,112717,3842,2624,610,2581,603,2612,59.418495,18.935373,39.271286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.739998,125532,7,242,8140,1,8121,1,2.811245,99.987701,98.522285,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.237221,122827,5,162,5438,1,5425,0,2.994012,99.990799,98.522346,
8,cube0,61.712776,111083,3841,2625,323,2877,322,2884,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
