block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,59.424999,106965,15.141666,0.207420,13.740000,0.188219,9.376111,0.128440,0.900556,0.012336,38.123440,22.579445,0.309307,135.156448,0.000000,20.968334,0.287237,0.591667,2.786111,10.231667,0.000000,0.000000,0.867222,0.137222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.251110,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.521111,125138,47.172779,0.646202,20.431667,0.279886,94.461128,1.609444,0.022047,43.478260,0.009950,19.976110,0.273645,2.795000,7.135000,0.000000,0.000000,0.000000,33.474998,0.741667,3.508333,NA,6.372778,3.716111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.133888,122641,32.184444,0.440883,14.820000,0.203014,86.824898,1.111667,0.015228,42.250488,0.013669,17.188334,0.235457,2.001111,5.001111,0.000000,0.000000,0.000000,18.308889,0.580556,2.560000,NA,16.646111,11.331667,
1,cube0,62.000557,111601,14.993889,0.205396,13.750556,0.188364,10.601666,0.145228,3.134444,0.042938,10.953225,22.972778,0.314696,132.842346,0.000000,21.753334,0.297991,0.633889,2.860556,11.538889,0.000000,0.000000,0.965556,0.175000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.049999,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.794441,125630,49.761665,0.681667,20.714445,0.283760,93.171616,2.675000,0.036644,43.405552,0.009516,19.985001,0.273767,2.877222,7.275556,0.000000,0.000000,0.000000,34.475555,0.617778,4.403889,NA,6.806667,0.777222,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.345001,123021,34.561111,0.473440,15.793333,0.216347,81.473938,2.043889,0.027998,38.027733,0.013294,16.866112,0.231043,2.062778,5.119444,0.000000,0.000000,0.000000,20.986666,0.667778,4.023889,NA,16.582777,8.404445,
2,cube0,63.031113,113456,15.581111,0.213440,13.742222,0.188250,10.662778,0.146065,2.878889,0.039437,11.925529,24.162777,0.330997,126.299965,0.000000,23.523890,0.322245,0.653889,2.879444,12.267777,0.000000,0.000000,0.805556,0.185000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.426109,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.282776,126509,50.192223,0.687565,20.298334,0.278059,95.081619,2.441111,0.033440,47.564342,0.010126,20.259445,0.277527,2.882222,7.298889,0.000000,0.000000,0.000000,33.790001,0.945556,4.962778,NA,6.862778,0.725000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.611664,123501,34.845554,0.477336,14.154445,0.193897,90.907494,1.794444,0.024581,43.313938,0.012712,17.622778,0.241408,2.070555,5.141667,0.000000,0.000000,0.000000,18.767778,0.591111,2.771111,NA,17.345556,8.310555,
3,cube0,62.889446,113201,16.059444,0.219992,13.764444,0.188554,11.241111,0.153988,3.009444,0.041225,11.408177,24.552778,0.336339,124.293793,0.000000,21.873333,0.299635,0.662222,2.903889,11.960000,0.000000,0.000000,0.791667,0.201111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.130001,NA,NA,
