block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,59.424999,106965,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.521111,125138,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.133888,122641,
1,cube0,62.000557,111601,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.794441,125630,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.345001,123021,
2,cube0,63.031113,113456,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.282776,126509,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.611664,123501,
3,cube0,62.889446,113201,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.603889,127087,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.592224,123466,
4,cube0,61.621666,110919,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.266113,124679,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.931114,122276,
5,cube0,59.452778,107015,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,64.250557,115651,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,64.247780,115646,
6,cube0,59.993332,107988,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.160004,124488,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.911110,122240,
7,cube0,62.620556,112717,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.739998,125532,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.237221,122827,
8,cube0,61.712776,111083,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.962219,125932,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.366669,123060,
9,cube0,61.827778,111290,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.373337,126672,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.345001,123021,
10,cube0,62.053890,111697,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.040001,124272,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.764442,121976,
11,cube0,59.262222,106672,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,64.131111,115436,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,64.099998,115380,
12,cube0,58.924446,106064,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.153336,124476,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.797226,122035,
13,cube0,62.130554,111835,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.455002,125019,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.983887,122371,
14,cube0,62.092777,111767,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.907776,125834,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.328331,122991,
15,cube0,61.664444,110996,41.497101,20.748550,165.988403,24.898260,0.000000,41.497101,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.286110,126515,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.246666,122844,
16,cube0,50.877224,91579,33.197678,16.598839,132.790710,19.918608,0.000000,33.197678,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,64.097221,115375,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,64.046112,115283,
17,cube0,51.045555,91882,33.197678,16.598839,132.790710,19.918608,0.000000,33.197678,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.536667,125166,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.050003,122490,
18,cube0,53.697224,96655,33.197678,16.598839,132.790710,19.918608,0.000000,33.197678,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.364998,126657,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.279999,122904,
19,cube0,51.712776,93083,33.197678,16.598839,132.790710,19.918608,0.000000,33.197678,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,64.073891,115333,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,64.023331,115242,
