block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,30.174999,54315,0.219365,0.214458,0.060304,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,39.167221,70501,0.074643,0.039048,0.010595,0.025000,0.000000,0.069061,0.008095,0.139339,
0,vector1,NA,NA,NA,NA,NA,NA,37.598888,67678,0.049762,0.026032,0.007063,0.016667,0.000000,0.062302,0.004550,0.109683,
1,cube0,31.378334,56481,0.144947,0.140503,0.052712,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,33.296665,59934,0.074643,0.039048,0.010595,0.025000,0.000000,0.040926,0.000000,0.139259,
1,vector1,NA,NA,NA,NA,NA,NA,33.286110,59915,0.049762,0.026032,0.007063,0.016667,0.000000,0.034656,0.000000,0.109643,
2,cube0,31.184444,56132,0.154484,0.151984,0.058386,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,39.084999,70353,0.074643,0.039048,0.010595,0.025000,0.000000,0.065622,0.007646,0.139286,
2,vector1,NA,NA,NA,NA,NA,NA,37.551666,67593,0.049762,0.026032,0.007063,0.016667,0.000000,0.065146,0.005450,0.109683,
3,cube0,31.909445,57437,0.151111,0.147897,0.052725,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,33.238335,59829,0.074643,0.039048,0.010595,0.025000,0.000000,0.041574,0.000000,0.139206,
3,vector1,NA,NA,NA,NA,NA,NA,33.243889,59839,0.049762,0.026032,0.007063,0.016667,0.000000,0.033585,0.000000,0.109656,
4,cube0,31.771111,57188,0.149458,0.145661,0.057328,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,39.134445,70442,0.074643,0.039048,0.010595,0.025000,0.000000,0.074114,0.008333,0.139286,
4,vector1,NA,NA,NA,NA,NA,NA,37.555000,67599,0.049762,0.026032,0.007063,0.016667,0.000000,0.055291,0.004775,0.109669,
5,cube0,30.918888,55654,0.153003,0.150688,0.059987,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,33.207779,59774,0.074643,0.039048,0.010595,0.025000,0.000000,0.043135,0.000000,0.139299,
5,vector1,NA,NA,NA,NA,NA,NA,33.145000,59661,0.049762,0.026032,0.007063,0.016667,0.000000,0.041521,0.000000,0.109643,
6,cube0,31.635000,56943,0.147249,0.145450,0.057447,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,38.942780,70097,0.074643,0.039048,0.010595,0.025000,0.000000,0.071415,0.008717,0.139299,
6,vector1,NA,NA,NA,NA,NA,NA,37.297222,67135,0.049762,0.026032,0.007063,0.016667,0.000000,0.057989,0.004775,0.109656,
7,cube0,31.576666,56838,0.147262,0.143571,0.058095,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,33.136665,59646,0.074643,0.039048,0.010595,0.025000,0.000000,0.040185,0.000000,0.139233,
7,vector1,NA,NA,NA,NA,NA,NA,33.101665,59583,0.049762,0.026032,0.007063,0.016667,0.000000,0.036746,0.000000,0.109630,
8,cube0,24.990555,44983,0.098704,0.102235,0.061204,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,39.553890,71197,0.049762,0.026032,0.007063,0.016667,0.000000,0.077751,0.008241,0.139312,
8,vector1,NA,NA,NA,NA,NA,NA,37.680557,67825,0.033175,0.017354,0.004709,0.011111,0.000000,0.048214,0.004669,0.109683,
9,cube0,25.128334,45231,0.093241,0.098082,0.059868,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,33.106667,59592,0.049762,0.026032,0.007063,0.016667,0.000000,0.032209,0.000000,0.139246,
9,vector1,NA,NA,NA,NA,NA,NA,33.046665,59484,0.033175,0.017354,0.004709,0.011111,0.000000,0.030040,0.000000,0.109683,
10,cube0,25.336666,45606,0.092725,0.098452,0.059550,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,33.072777,59531,0.049762,0.026032,0.007063,0.016667,0.000000,0.045000,0.000000,0.139246,
10,vector1,NA,NA,NA,NA,NA,NA,33.041111,59474,0.033175,0.017354,0.004709,0.011111,0.000000,0.029101,0.000000,0.109643,
11,cube0,24.480000,44064,0.094471,0.099894,0.060503,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,39.536667,71166,0.049762,0.026032,0.007063,0.016667,0.000000,0.064352,0.007460,0.139339,
11,vector1,NA,NA,NA,NA,NA,NA,37.742779,67937,0.033175,0.017354,0.004709,0.011111,0.000000,0.046230,0.003849,0.109696,
12,cube0,24.956667,44922,0.086085,0.092090,0.057183,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,33.049446,59489,0.049762,0.026032,0.007063,0.016667,0.000000,0.035899,0.000000,0.139272,
12,vector1,NA,NA,NA,NA,NA,NA,33.018333,59433,0.033175,0.017354,0.004709,0.011111,0.000000,0.028426,0.000000,0.109630,
13,cube0,25.357779,45644,0.090489,0.096997,0.055079,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,33.047222,59485,0.049762,0.026032,0.007063,0.016667,0.000000,0.039934,0.000000,0.139272,
13,vector1,NA,NA,NA,NA,NA,NA,33.027779,59450,0.033175,0.017354,0.004709,0.011111,0.000000,0.032302,0.000000,0.109630,
14,cube0,24.264999,43677,0.103214,0.109458,0.060357,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,39.533890,71161,0.049762,0.026032,0.007063,0.016667,0.000000,0.077169,0.008929,0.139299,
14,vector1,NA,NA,NA,NA,NA,NA,37.764999,67977,0.033175,0.017354,0.004709,0.011111,0.000000,0.050992,0.004524,0.109696,
15,cube0,24.657778,44384,0.090172,0.095397,0.056958,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,33.006111,59411,0.049762,0.026032,0.007063,0.016667,0.000000,0.036706,0.000000,0.139299,
15,vector1,NA,NA,NA,NA,NA,NA,32.987778,59378,0.033175,0.017354,0.004709,0.011111,0.000000,0.027791,0.000000,0.109643,
16,cube0,24.293888,43729,0.091230,0.097103,0.059167,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,33.008888,59416,0.049762,0.026032,0.007063,0.016667,0.000000,0.045251,0.000000,0.139259,
16,vector1,NA,NA,NA,NA,NA,NA,32.991112,59384,0.033175,0.017354,0.004709,0.011111,0.000000,0.028241,0.000000,0.109683,
17,cube0,25.986111,46775,0.091005,0.098624,0.054352,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,39.686668,71436,0.049762,0.026032,0.007063,0.016667,0.000000,0.066997,0.009246,0.139325,
17,vector1,NA,NA,NA,NA,NA,NA,37.798332,68037,0.033175,0.017354,0.004709,0.011111,0.000000,0.049603,0.004802,0.109696,
18,cube0,26.134445,47042,0.098135,0.104709,0.054603,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,32.970554,59347,0.049762,0.026032,0.007063,0.016667,0.000000,0.036336,0.000000,0.139246,
18,vector1,NA,NA,NA,NA,NA,NA,32.970001,59346,0.033175,0.017354,0.004709,0.011111,0.000000,0.028413,0.000000,0.109643,
19,cube0,25.794445,46430,0.094471,0.102579,0.056257,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,32.959446,59327,0.049762,0.026032,0.007063,0.016667,0.000000,0.038638,0.000000,0.139233,
19,vector1,NA,NA,NA,NA,NA,NA,32.974998,59355,0.033175,0.017354,0.004709,0.011111,0.000000,0.026865,0.000000,0.109577,
