block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,16.466667,29640,0.237778,0.010808,0.682778,0.031035,2.591111,0.117778,1.186111,0.053914,27.337175,3.077222,0.139874,9.917249,0.000000,7.919445,0.359975,0.168333,0.431111,0.000000,0.000000,0.000000,0.000000,0.092222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.373333,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.961111,35930,4.217222,0.191692,3.336111,0.151641,22.976324,0.765556,0.034798,31.298923,0.068966,9.126667,0.414848,0.321111,0.684444,0.000000,0.000000,0.000000,0.000000,0.638889,3.276667,NA,4.479445,0.308889,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.965555,32338,2.204444,0.100202,2.815000,0.127955,0.084696,0.104444,0.004747,9.130924,0.108187,8.640555,0.392753,0.191111,0.376111,0.000000,0.000000,0.000000,0.000000,1.158889,1.853889,NA,3.910556,0.982222,
1,cube0,16.566668,29820,0.237778,0.010808,0.675000,0.030682,2.822222,0.128283,2.158889,0.098131,15.019266,3.292222,0.149646,9.269598,0.000000,8.906111,0.404823,0.168333,0.438333,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.790555,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.225000,31005,3.008889,0.136768,3.710556,0.168662,4.208647,0.444444,0.020202,36.746262,0.081761,3.321111,0.150960,0.285000,0.590000,0.000000,0.000000,0.000000,0.000000,0.755556,1.850556,NA,8.925000,1.529444,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.206667,30972,2.204444,0.100202,2.740000,0.124545,0.087014,0.135556,0.006162,7.035303,0.118263,7.517778,0.341717,0.176111,0.354444,0.000000,0.000000,0.000000,0.000000,1.647222,3.151111,NA,3.867778,2.981111,
2,cube0,16.598888,29878,0.237778,0.010808,0.725000,0.032955,2.273889,0.103359,2.431667,0.110530,13.334446,2.757222,0.125328,11.068233,0.000000,9.820000,0.446364,0.167778,0.446111,0.000000,0.000000,0.000000,0.000000,0.111667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.388889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.637222,31747,3.008889,0.136768,3.064445,0.139293,5.096003,0.441111,0.020051,37.023941,0.073145,8.171111,0.371414,0.283889,0.597222,0.000000,0.000000,0.000000,0.000000,1.173889,2.074445,NA,3.631667,0.228889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.191111,30944,2.204444,0.100202,2.928333,0.133106,0.081418,0.125556,0.005707,7.595636,0.119225,7.858333,0.357197,0.178333,0.360000,0.000000,0.000000,0.000000,0.000000,0.821667,1.293333,NA,3.845556,0.942222,
3,cube0,15.932777,28679,0.237778,0.010808,0.686111,0.031187,3.543889,0.161086,2.590556,0.117753,12.516592,4.011667,0.182348,7.607207,0.000000,8.317778,0.378081,0.167222,0.453889,0.000000,0.000000,0.000000,0.000000,0.121111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.693334,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.265556,31078,3.015556,0.137071,2.532222,0.115101,6.167080,0.403333,0.018333,40.491753,0.071942,9.340555,0.424571,0.284444,0.603889,0.000000,0.000000,0.000000,0.000000,1.273333,1.023889,NA,4.789444,0.418333,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.164444,30896,2.204444,0.100202,3.287222,0.149419,0.072529,0.115556,0.005253,8.252951,0.106881,3.402222,0.154646,0.178889,0.366667,0.000000,0.000000,0.000000,0.000000,3.308889,1.645555,NA,7.237778,1.120000,
4,cube0,15.279445,27503,0.237778,0.010808,0.672778,0.030581,3.990556,0.181389,1.575556,0.071616,20.579996,4.638333,0.210833,6.579428,0.000000,10.720555,0.487298,0.172778,0.476667,0.000000,0.000000,0.000000,0.000000,0.106111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.073889,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.882223,35788,4.223889,0.191995,4.181667,0.190076,18.330387,2.175000,0.098864,11.016583,0.060397,5.535555,0.251616,0.330556,0.724444,0.000000,0.000000,0.000000,0.002778,0.821111,1.916667,NA,5.962778,1.536667,
